Repeat,Feature,Score,Tumor type,Cohort
Repeat35,YWHAE,0.009771986970684043,BLCA,discovery
Repeat97,YWHAE,0.0228013029315961,BLCA,discovery
Repeat2,YWHAE,0.0,BLCA,discovery
Repeat89,YWHAE,0.039087947882736174,BLCA,discovery
Repeat92,YWHAE,0.032573289902280145,BLCA,discovery
Repeat46,YWHAE,0.016286644951140072,BLCA,discovery
Repeat34,YWHAE,0.006514657980456029,BLCA,discovery
Repeat90,YWHAE,0.0456026058631922,BLCA,discovery
Repeat45,YWHAE,0.006514657980456029,BLCA,discovery
Repeat28,YWHAE,0.032573289902280145,BLCA,discovery
Repeat1,YWHAE,0.019543973941368087,BLCA,discovery
Repeat100,YWHAE,-0.0032573289902280145,BLCA,discovery
Repeat96,YWHAE,0.0032573289902280145,BLCA,discovery
Repeat91,YWHAE,0.019543973941368087,BLCA,discovery
Repeat50,YWHAE,0.032573289902280145,BLCA,discovery
Repeat49,YWHAE,0.013029315960912058,BLCA,discovery
Repeat82,YWHAE,0.032573289902280145,BLCA,discovery
Repeat42,YWHAE,0.039087947882736174,BLCA,discovery
Repeat81,YWHAE,0.032573289902280145,BLCA,discovery
Repeat36,YWHAE,0.0228013029315961,BLCA,discovery
Repeat51,YWHAE,0.013029315960912058,BLCA,discovery
Repeat53,YWHAE,0.009771986970684043,BLCA,discovery
Repeat83,YWHAE,0.013029315960912058,BLCA,discovery
Repeat7,YWHAE,0.0032573289902280145,BLCA,discovery
Repeat33,YWHAE,0.016286644951140072,BLCA,discovery
Repeat79,YWHAE,0.016286644951140072,BLCA,discovery
Repeat80,YWHAE,0.013029315960912058,BLCA,discovery
Repeat23,YWHAE,0.009771986970684043,BLCA,discovery
Repeat24,YWHAE,0.009771986970684043,BLCA,discovery
Repeat52,YWHAE,0.026058631921824116,BLCA,discovery
Repeat6,YWHAE,0.013029315960912058,BLCA,discovery
Repeat63,CALR,0.009771986970684043,BLCA,discovery
Repeat28,CALR,0.006514657980456029,BLCA,discovery
Repeat44,CALR,0.02931596091205213,BLCA,discovery
Repeat56,CALR,0.016286644951140072,BLCA,discovery
Repeat96,CALR,0.026058631921824116,BLCA,discovery
Repeat58,CALR,0.04234527687296419,BLCA,discovery
Repeat23,CALR,0.009771986970684043,BLCA,discovery
Repeat62,CALR,0.009771986970684043,BLCA,discovery
Repeat18,CALR,0.032573289902280145,BLCA,discovery
Repeat46,CALR,0.016286644951140072,BLCA,discovery
Repeat64,CALR,0.013029315960912058,BLCA,discovery
Repeat54,CALR,0.006514657980456029,BLCA,discovery
Repeat55,CALR,0.009771986970684043,BLCA,discovery
Repeat97,CALR,0.009771986970684043,BLCA,discovery
Repeat17,CALR,0.013029315960912058,BLCA,discovery
Repeat95,CALR,0.032573289902280145,BLCA,discovery
Repeat29,CALR,0.009771986970684043,BLCA,discovery
Repeat45,CALR,0.0228013029315961,BLCA,discovery
Repeat47,CALR,0.0228013029315961,BLCA,discovery
Repeat24,CALR,0.013029315960912058,BLCA,discovery
Repeat98,CALR,0.016286644951140072,BLCA,discovery
Repeat60,CALR,0.009771986970684043,BLCA,discovery
Repeat51,CALR,0.0228013029315961,BLCA,discovery
Repeat59,CALR,0.026058631921824116,BLCA,discovery
Repeat31,CALR,0.026058631921824116,BLCA,discovery
Repeat99,CALR,0.006514657980456029,BLCA,discovery
Repeat30,CALR,0.013029315960912058,BLCA,discovery
Repeat26,CALR,0.019543973941368087,BLCA,discovery
Repeat25,CALR,0.019543973941368087,BLCA,discovery
Repeat50,CALR,0.013029315960912058,BLCA,discovery
Repeat52,CALR,0.013029315960912058,BLCA,discovery
Repeat43,CALR,0.02931596091205213,BLCA,discovery
Repeat20,CALR,0.039087947882736174,BLCA,discovery
Repeat42,CALR,0.013029315960912058,BLCA,discovery
Repeat49,CALR,0.02931596091205213,BLCA,discovery
Repeat22,CALR,0.02931596091205213,BLCA,discovery
Repeat61,CALR,0.016286644951140072,BLCA,discovery
Repeat27,CALR,0.02931596091205213,BLCA,discovery
Repeat57,CALR,0.0228013029315961,BLCA,discovery
Repeat48,CALR,0.032573289902280145,BLCA,discovery
Repeat19,CALR,0.0032573289902280145,BLCA,discovery
Repeat53,CALR,0.013029315960912058,BLCA,discovery
Repeat41,CALR,0.013029315960912058,BLCA,discovery
Repeat21,CALR,0.02931596091205213,BLCA,discovery
Repeat65,CALR,0.013029315960912058,BLCA,discovery
Repeat35,CALR,0.006514657980456029,BLCA,discovery
Repeat74,CALR,0.02931596091205213,BLCA,discovery
Repeat4,CALR,0.0228013029315961,BLCA,discovery
Repeat13,CALR,0.009771986970684043,BLCA,discovery
Repeat89,CALR,0.019543973941368087,BLCA,discovery
Repeat3,CALR,0.019543973941368087,BLCA,discovery
Repeat39,CALR,0.032573289902280145,BLCA,discovery
Repeat79,CALR,0.032573289902280145,BLCA,discovery
Repeat88,CALR,0.019543973941368087,BLCA,discovery
Repeat73,CALR,0.016286644951140072,BLCA,discovery
Repeat12,CALR,0.019543973941368087,BLCA,discovery
Repeat36,CALR,0.016286644951140072,BLCA,discovery
Repeat9,CALR,0.0228013029315961,BLCA,discovery
Repeat37,CALR,0.0,BLCA,discovery
Repeat34,CALR,0.013029315960912058,BLCA,discovery
Repeat33,CALR,0.019543973941368087,BLCA,discovery
Repeat72,CALR,0.0228013029315961,BLCA,discovery
Repeat75,CALR,0.009771986970684043,BLCA,discovery
Repeat11,CALR,0.009771986970684043,BLCA,discovery
Repeat85,CALR,0.0032573289902280145,BLCA,discovery
Repeat87,CALR,0.009771986970684043,BLCA,discovery
Repeat94,CALR,0.0032573289902280145,BLCA,discovery
Repeat93,CALR,0.026058631921824116,BLCA,discovery
Repeat76,CALR,0.0032573289902280145,BLCA,discovery
Repeat78,CALR,0.0228013029315961,BLCA,discovery
Repeat86,CALR,0.013029315960912058,BLCA,discovery
Repeat77,CALR,0.0032573289902280145,BLCA,discovery
Repeat10,CALR,0.013029315960912058,BLCA,discovery
Repeat100,CALR,-0.013029315960912058,BLCA,discovery
Repeat5,CALR,0.013029315960912058,BLCA,discovery
Repeat38,CALR,0.02931596091205213,BLCA,discovery
Repeat84,CALR,0.009771986970684043,BLCA,discovery
Repeat15,CALR,0.013029315960912058,BLCA,discovery
Repeat1,CALR,0.032573289902280145,BLCA,discovery
Repeat66,CALR,0.013029315960912058,BLCA,discovery
Repeat92,CALR,0.013029315960912058,BLCA,discovery
Repeat16,CALR,0.026058631921824116,BLCA,discovery
Repeat67,CALR,0.0228013029315961,BLCA,discovery
Repeat7,CALR,0.0228013029315961,BLCA,discovery
Repeat32,CALR,0.0228013029315961,BLCA,discovery
Repeat82,CALR,0.016286644951140072,BLCA,discovery
Repeat40,CALR,-0.009771986970684043,BLCA,discovery
Repeat81,CALR,-0.013029315960912058,BLCA,discovery
Repeat68,CALR,0.0032573289902280145,BLCA,discovery
Repeat80,CALR,-0.006514657980456029,BLCA,discovery
Repeat91,CALR,0.0032573289902280145,BLCA,discovery
Repeat83,CALR,0.009771986970684043,BLCA,discovery
Repeat6,CALR,0.032573289902280145,BLCA,discovery
Repeat69,CALR,0.009771986970684043,BLCA,discovery
Repeat2,CALR,0.019543973941368087,BLCA,discovery
Repeat70,CALR,0.013029315960912058,BLCA,discovery
Repeat14,CALR,0.016286644951140072,BLCA,discovery
Repeat90,CALR,0.032573289902280145,BLCA,discovery
Repeat8,CALR,0.009771986970684043,BLCA,discovery
Repeat71,CALR,0.016286644951140072,BLCA,discovery
Repeat84,YWHAG,0.026058631921824116,BLCA,discovery
Repeat82,YWHAG,-0.016286644951140072,BLCA,discovery
Repeat51,YWHAG,0.013029315960912058,BLCA,discovery
Repeat50,YWHAG,0.026058631921824116,BLCA,discovery
Repeat83,YWHAG,0.0032573289902280145,BLCA,discovery
Repeat25,YWHAG,0.019543973941368087,BLCA,discovery
Repeat5,YWHAG,0.009771986970684043,BLCA,discovery
Repeat16,YWHAG,0.026058631921824116,BLCA,discovery
Repeat85,YWHAG,0.016286644951140072,BLCA,discovery
Repeat92,YWHAG,0.019543973941368087,BLCA,discovery
Repeat96,YWHAG,0.009771986970684043,BLCA,discovery
Repeat91,YWHAG,0.013029315960912058,BLCA,discovery
Repeat28,YWHAG,0.0032573289902280145,BLCA,discovery
Repeat100,YWHAG,0.02931596091205213,BLCA,discovery
Repeat1,YWHAG,0.032573289902280145,BLCA,discovery
Repeat45,YWHAG,0.02931596091205213,BLCA,discovery
Repeat90,YWHAG,0.0,BLCA,discovery
Repeat46,YWHAG,0.016286644951140072,BLCA,discovery
Repeat89,YWHAG,0.016286644951140072,BLCA,discovery
Repeat2,YWHAG,0.019543973941368087,BLCA,discovery
Repeat49,YWHAG,0.016286644951140072,BLCA,discovery
Repeat27,YWHAG,0.02931596091205213,BLCA,discovery
Repeat88,YWHAG,0.019543973941368087,BLCA,discovery
Repeat47,YWHAG,0.006514657980456029,BLCA,discovery
Repeat87,YWHAG,0.016286644951140072,BLCA,discovery
Repeat3,YWHAG,0.02931596091205213,BLCA,discovery
Repeat48,YWHAG,0.006514657980456029,BLCA,discovery
Repeat26,YWHAG,0.006514657980456029,BLCA,discovery
Repeat86,YWHAG,0.0032573289902280145,BLCA,discovery
Repeat4,YWHAG,0.016286644951140072,BLCA,discovery
Repeat24,YWHAG,0.0456026058631922,BLCA,discovery
Repeat78,YWHAG,0.039087947882736174,BLCA,discovery
Repeat6,YWHAG,0.0,BLCA,discovery
Repeat61,YWHAG,0.013029315960912058,BLCA,discovery
Repeat20,YWHAG,0.009771986970684043,BLCA,discovery
Repeat99,YWHAG,0.016286644951140072,BLCA,discovery
Repeat72,YWHAG,0.009771986970684043,BLCA,discovery
Repeat59,YWHAG,0.0,BLCA,discovery
Repeat12,YWHAG,0.009771986970684043,BLCA,discovery
Repeat19,YWHAG,0.016286644951140072,BLCA,discovery
Repeat71,YWHAG,0.0228013029315961,BLCA,discovery
Repeat60,YWHAG,0.006514657980456029,BLCA,discovery
Repeat13,YWHAG,0.0,BLCA,discovery
Repeat70,YWHAG,0.0228013029315961,BLCA,discovery
Repeat69,YWHAG,0.006514657980456029,BLCA,discovery
Repeat73,YWHAG,0.026058631921824116,BLCA,discovery
Repeat14,YWHAG,0.013029315960912058,BLCA,discovery
Repeat18,YWHAG,0.013029315960912058,BLCA,discovery
Repeat68,YWHAG,0.026058631921824116,BLCA,discovery
Repeat62,YWHAG,0.009771986970684043,BLCA,discovery
Repeat67,YWHAG,0.019543973941368087,BLCA,discovery
Repeat94,YWHAG,0.013029315960912058,BLCA,discovery
Repeat15,YWHAG,0.006514657980456029,BLCA,discovery
Repeat17,YWHAG,0.0228013029315961,BLCA,discovery
Repeat66,YWHAG,0.039087947882736174,BLCA,discovery
Repeat64,YWHAG,0.013029315960912058,BLCA,discovery
Repeat58,YWHAG,0.0032573289902280145,BLCA,discovery
Repeat11,YWHAG,0.009771986970684043,BLCA,discovery
Repeat52,YWHAG,0.0228013029315961,BLCA,discovery
Repeat93,YWHAG,-0.009771986970684043,BLCA,discovery
Repeat81,YWHAG,0.0228013029315961,BLCA,discovery
Repeat7,YWHAG,0.013029315960912058,BLCA,discovery
Repeat53,YWHAG,0.016286644951140072,BLCA,discovery
Repeat80,YWHAG,0.019543973941368087,BLCA,discovery
Repeat23,YWHAG,0.009771986970684043,BLCA,discovery
Repeat79,YWHAG,0.0032573289902280145,BLCA,discovery
Repeat8,YWHAG,0.016286644951140072,BLCA,discovery
Repeat98,YWHAG,0.019543973941368087,BLCA,discovery
Repeat65,YWHAG,0.009771986970684043,BLCA,discovery
Repeat54,YWHAG,0.006514657980456029,BLCA,discovery
Repeat22,YWHAG,0.0228013029315961,BLCA,discovery
Repeat74,YWHAG,0.032573289902280145,BLCA,discovery
Repeat77,YWHAG,0.019543973941368087,BLCA,discovery
Repeat55,YWHAG,0.006514657980456029,BLCA,discovery
Repeat9,YWHAG,0.02931596091205213,BLCA,discovery
Repeat95,YWHAG,0.032573289902280145,BLCA,discovery
Repeat56,YWHAG,0.016286644951140072,BLCA,discovery
Repeat76,YWHAG,0.0228013029315961,BLCA,discovery
Repeat10,YWHAG,0.032573289902280145,BLCA,discovery
Repeat21,YWHAG,0.0032573289902280145,BLCA,discovery
Repeat75,YWHAG,0.013029315960912058,BLCA,discovery
Repeat57,YWHAG,0.03583061889250816,BLCA,discovery
Repeat44,YWHAG,0.019543973941368087,BLCA,discovery
Repeat63,YWHAG,0.016286644951140072,BLCA,discovery
Repeat39,YWHAG,0.0032573289902280145,BLCA,discovery
Repeat34,YWHAG,0.019543973941368087,BLCA,discovery
Repeat37,YWHAG,0.03583061889250816,BLCA,discovery
Repeat31,YWHAG,0.019543973941368087,BLCA,discovery
Repeat35,YWHAG,0.03583061889250816,BLCA,discovery
Repeat42,YWHAG,0.019543973941368087,BLCA,discovery
Repeat40,YWHAG,0.026058631921824116,BLCA,discovery
Repeat32,YWHAG,0.032573289902280145,BLCA,discovery
Repeat33,YWHAG,0.019543973941368087,BLCA,discovery
Repeat29,YWHAG,0.006514657980456029,BLCA,discovery
Repeat43,YWHAG,0.019543973941368087,BLCA,discovery
Repeat97,YWHAG,0.0228013029315961,BLCA,discovery
Repeat36,YWHAG,0.0,BLCA,discovery
Repeat41,YWHAG,0.006514657980456029,BLCA,discovery
Repeat30,YWHAG,0.019543973941368087,BLCA,discovery
Repeat38,YWHAG,-0.0032573289902280145,BLCA,discovery
Repeat99,FKBP4,0.006514657980456029,BLCA,discovery
Repeat66,FKBP4,0.013029315960912058,BLCA,discovery
Repeat10,FKBP4,0.013029315960912058,BLCA,discovery
Repeat49,FKBP4,0.026058631921824116,BLCA,discovery
Repeat97,FKBP4,0.006514657980456029,BLCA,discovery
Repeat84,FKBP4,0.006514657980456029,BLCA,discovery
Repeat98,FKBP4,0.013029315960912058,BLCA,discovery
Repeat69,FKBP4,0.006514657980456029,BLCA,discovery
Repeat23,FKBP4,0.006514657980456029,BLCA,discovery
Repeat90,FKBP4,0.032573289902280145,BLCA,discovery
Repeat38,FKBP4,0.02931596091205213,BLCA,discovery
Repeat47,FKBP4,0.0228013029315961,BLCA,discovery
Repeat59,FKBP4,0.0228013029315961,BLCA,discovery
Repeat56,FKBP4,0.013029315960912058,BLCA,discovery
Repeat62,FKBP4,0.006514657980456029,BLCA,discovery
Repeat68,FKBP4,0.0032573289902280145,BLCA,discovery
Repeat31,FKBP4,0.026058631921824116,BLCA,discovery
Repeat79,FKBP4,0.03583061889250816,BLCA,discovery
Repeat73,FKBP4,0.013029315960912058,BLCA,discovery
Repeat77,FKBP4,0.0032573289902280145,BLCA,discovery
Repeat12,FKBP4,0.016286644951140072,BLCA,discovery
Repeat48,FKBP4,0.02931596091205213,BLCA,discovery
Repeat2,FKBP4,0.019543973941368087,BLCA,discovery
Repeat15,FKBP4,0.013029315960912058,BLCA,discovery
Repeat42,FKBP4,0.013029315960912058,BLCA,discovery
Repeat86,FKBP4,0.013029315960912058,BLCA,discovery
Repeat55,FKBP4,0.009771986970684043,BLCA,discovery
Repeat71,FKBP4,0.016286644951140072,BLCA,discovery
Repeat72,FKBP4,0.0228013029315961,BLCA,discovery
Repeat100,FKBP4,-0.013029315960912058,BLCA,discovery
Repeat43,FKBP4,0.026058631921824116,BLCA,discovery
Repeat61,FKBP4,0.016286644951140072,BLCA,discovery
Repeat51,FKBP4,0.019543973941368087,BLCA,discovery
Repeat3,FKBP4,0.016286644951140072,BLCA,discovery
Repeat70,FKBP4,0.006514657980456029,BLCA,discovery
Repeat41,FKBP4,0.009771986970684043,BLCA,discovery
Repeat65,FKBP4,0.009771986970684043,BLCA,discovery
Repeat14,FKBP4,0.013029315960912058,BLCA,discovery
Repeat25,FKBP4,0.019543973941368087,BLCA,discovery
Repeat78,FKBP4,0.0228013029315961,BLCA,discovery
Repeat6,FKBP4,0.032573289902280145,BLCA,discovery
Repeat96,FKBP4,0.0228013029315961,BLCA,discovery
Repeat30,FKBP4,0.006514657980456029,BLCA,discovery
Repeat88,FKBP4,0.019543973941368087,BLCA,discovery
Repeat52,FKBP4,0.006514657980456029,BLCA,discovery
Repeat53,FKBP4,0.016286644951140072,BLCA,discovery
Repeat24,FKBP4,0.013029315960912058,BLCA,discovery
Repeat4,FKBP4,0.0228013029315961,BLCA,discovery
Repeat17,FKBP4,0.009771986970684043,BLCA,discovery
Repeat91,FKBP4,0.0032573289902280145,BLCA,discovery
Repeat54,FKBP4,0.0,BLCA,discovery
Repeat9,FKBP4,0.019543973941368087,BLCA,discovery
Repeat11,FKBP4,0.009771986970684043,BLCA,discovery
Repeat19,FKBP4,0.0,BLCA,discovery
Repeat36,FKBP4,0.016286644951140072,BLCA,discovery
Repeat87,FKBP4,0.006514657980456029,BLCA,discovery
Repeat26,FKBP4,0.019543973941368087,BLCA,discovery
Repeat39,FKBP4,0.026058631921824116,BLCA,discovery
Repeat50,FKBP4,0.009771986970684043,BLCA,discovery
Repeat83,FKBP4,0.009771986970684043,BLCA,discovery
Repeat89,FKBP4,0.0228013029315961,BLCA,discovery
Repeat81,FKBP4,-0.013029315960912058,BLCA,discovery
Repeat20,FKBP4,0.03583061889250816,BLCA,discovery
Repeat60,FKBP4,0.009771986970684043,BLCA,discovery
Repeat13,FKBP4,0.006514657980456029,BLCA,discovery
Repeat27,FKBP4,0.02931596091205213,BLCA,discovery
Repeat28,FKBP4,0.006514657980456029,BLCA,discovery
Repeat80,FKBP4,-0.006514657980456029,BLCA,discovery
Repeat82,FKBP4,0.016286644951140072,BLCA,discovery
Repeat63,FKBP4,0.0032573289902280145,BLCA,discovery
Repeat5,FKBP4,0.009771986970684043,BLCA,discovery
Repeat16,FKBP4,0.0228013029315961,BLCA,discovery
Repeat18,FKBP4,0.032573289902280145,BLCA,discovery
Repeat40,FKBP4,-0.009771986970684043,BLCA,discovery
Repeat7,FKBP4,0.019543973941368087,BLCA,discovery
Repeat1,FKBP4,0.032573289902280145,BLCA,discovery
Repeat85,FKBP4,0.0032573289902280145,BLCA,discovery
Repeat46,FKBP4,0.013029315960912058,BLCA,discovery
Repeat75,FKBP4,0.009771986970684043,BLCA,discovery
Repeat57,FKBP4,0.0228013029315961,BLCA,discovery
Repeat95,FKBP4,0.02931596091205213,BLCA,discovery
Repeat29,FKBP4,0.009771986970684043,BLCA,discovery
Repeat22,FKBP4,0.026058631921824116,BLCA,discovery
Repeat21,FKBP4,0.02931596091205213,BLCA,discovery
Repeat92,FKBP4,0.009771986970684043,BLCA,discovery
Repeat94,FKBP4,0.0,BLCA,discovery
Repeat32,FKBP4,0.019543973941368087,BLCA,discovery
Repeat35,FKBP4,0.006514657980456029,BLCA,discovery
Repeat8,FKBP4,0.006514657980456029,BLCA,discovery
Repeat67,FKBP4,0.0228013029315961,BLCA,discovery
Repeat45,FKBP4,0.016286644951140072,BLCA,discovery
Repeat58,FKBP4,0.039087947882736174,BLCA,discovery
Repeat44,FKBP4,0.026058631921824116,BLCA,discovery
Repeat76,FKBP4,0.0032573289902280145,BLCA,discovery
Repeat93,FKBP4,0.0228013029315961,BLCA,discovery
Repeat74,FKBP4,0.02931596091205213,BLCA,discovery
Repeat64,FKBP4,0.009771986970684043,BLCA,discovery
Repeat33,FKBP4,0.016286644951140072,BLCA,discovery
Repeat34,FKBP4,0.013029315960912058,BLCA,discovery
Repeat37,FKBP4,-0.0032573289902280145,BLCA,discovery
Repeat50,HSPA8,0.006514657980456029,BLCA,discovery
Repeat20,HSPA8,0.0032573289902280145,BLCA,discovery
Repeat87,HSPA8,0.019543973941368087,BLCA,discovery
Repeat40,HSPA8,0.019543973941368087,BLCA,discovery
Repeat89,HSPA8,-0.013029315960911947,BLCA,discovery
Repeat76,HSPA8,0.013029315960912058,BLCA,discovery
Repeat77,HSPA8,0.039087947882736174,BLCA,discovery
Repeat18,HSPA8,0.016286644951140072,BLCA,discovery
Repeat19,HSPA8,0.019543973941368087,BLCA,discovery
Repeat98,HSPA8,0.026058631921824116,BLCA,discovery
Repeat13,HSPA8,0.0032573289902280145,BLCA,discovery
Repeat63,HSPA8,0.0,BLCA,discovery
Repeat17,HSPA8,0.032573289902280145,BLCA,discovery
Repeat7,HSPA8,0.006514657980456029,BLCA,discovery
Repeat45,HSPA8,0.016286644951140072,BLCA,discovery
Repeat26,HSPA8,0.0228013029315961,BLCA,discovery
Repeat44,HSPA8,0.006514657980456029,BLCA,discovery
Repeat81,HSPA8,0.016286644951140072,BLCA,discovery
Repeat99,HSPA8,0.016286644951140072,BLCA,discovery
Repeat67,HSPA8,0.013029315960912058,BLCA,discovery
Repeat9,HSPA8,0.013029315960912058,BLCA,discovery
Repeat70,HSPA8,0.013029315960912058,BLCA,discovery
Repeat8,HSPA8,0.019543973941368087,BLCA,discovery
Repeat6,HSPA8,0.0228013029315961,BLCA,discovery
Repeat52,HSPA8,0.02931596091205213,BLCA,discovery
Repeat21,HSPA8,0.026058631921824116,BLCA,discovery
Repeat29,HSPA8,0.02931596091205213,BLCA,discovery
Repeat88,HSPA8,0.0032573289902280145,BLCA,discovery
Repeat37,HSPA8,0.02931596091205213,BLCA,discovery
Repeat75,HSPA8,0.009771986970684043,BLCA,discovery
Repeat39,HSPA8,0.019543973941368087,BLCA,discovery
Repeat65,HSPA8,0.0228013029315961,BLCA,discovery
Repeat3,HSPA8,0.0032573289902280145,BLCA,discovery
Repeat96,HSPA8,0.0032573289902280145,BLCA,discovery
Repeat25,HSPA8,-0.006514657980456029,BLCA,discovery
Repeat30,HSPA8,-0.019543973941367976,BLCA,discovery
Repeat58,HSPA8,0.019543973941368087,BLCA,discovery
Repeat33,HSPA8,0.016286644951140072,BLCA,discovery
Repeat78,HSPA8,0.019543973941368087,BLCA,discovery
Repeat92,HSPA8,0.032573289902280145,BLCA,discovery
Repeat51,HSPA8,0.0032573289902280145,BLCA,discovery
Repeat71,HSPA8,0.006514657980456029,BLCA,discovery
Repeat11,HSPA8,-0.0032573289902280145,BLCA,discovery
Repeat14,HSPA8,-0.0032573289902280145,BLCA,discovery
Repeat5,HSPA8,0.019543973941368087,BLCA,discovery
Repeat53,HSPA8,0.019543973941368087,BLCA,discovery
Repeat83,HSPA8,-0.0032573289902280145,BLCA,discovery
Repeat72,HSPA8,0.006514657980456029,BLCA,discovery
Repeat61,HSPA8,0.0032573289902280145,BLCA,discovery
Repeat24,HSPA8,0.032573289902280145,BLCA,discovery
Repeat60,HSPA8,0.006514657980456029,BLCA,discovery
Repeat43,HSPA8,0.013029315960912058,BLCA,discovery
Repeat54,HSPA8,0.0228013029315961,BLCA,discovery
Repeat1,HSPA8,0.019543973941368087,BLCA,discovery
Repeat41,HSPA8,0.009771986970684043,BLCA,discovery
Repeat95,HSPA8,-0.006514657980456029,BLCA,discovery
Repeat86,HSPA8,0.013029315960912058,BLCA,discovery
Repeat46,HSPA8,0.039087947882736174,BLCA,discovery
Repeat55,HSPA8,0.019543973941368087,BLCA,discovery
Repeat10,HSPA8,0.032573289902280145,BLCA,discovery
Repeat32,HSPA8,0.0032573289902280145,BLCA,discovery
Repeat2,HSPA8,0.009771986970684043,BLCA,discovery
Repeat56,HSPA8,0.0032573289902280145,BLCA,discovery
Repeat62,HSPA8,0.016286644951140072,BLCA,discovery
Repeat35,HSPA8,0.032573289902280145,BLCA,discovery
Repeat68,HSPA8,0.016286644951140072,BLCA,discovery
Repeat74,HSPA8,0.009771986970684043,BLCA,discovery
Repeat48,HSPA8,0.006514657980456029,BLCA,discovery
Repeat100,HSPA8,0.02931596091205213,BLCA,discovery
Repeat59,HSPA8,0.009771986970684043,BLCA,discovery
Repeat66,HSPA8,-0.006514657980456029,BLCA,discovery
Repeat38,HSPA8,0.016286644951140072,BLCA,discovery
Repeat34,HSPA8,0.013029315960912058,BLCA,discovery
Repeat15,HSPA8,0.019543973941368087,BLCA,discovery
Repeat27,HSPA8,0.0032573289902280145,BLCA,discovery
Repeat28,HSPA8,0.006514657980456029,BLCA,discovery
Repeat73,HSPA8,0.019543973941368087,BLCA,discovery
Repeat79,HSPA8,0.016286644951140072,BLCA,discovery
Repeat42,HSPA8,0.009771986970684043,BLCA,discovery
Repeat64,HSPA8,0.016286644951140072,BLCA,discovery
Repeat90,HSPA8,0.016286644951140072,BLCA,discovery
Repeat94,HSPA8,0.03583061889250816,BLCA,discovery
Repeat80,HSPA8,0.016286644951140072,BLCA,discovery
Repeat57,HSPA8,0.0228013029315961,BLCA,discovery
Repeat82,HSPA8,0.0,BLCA,discovery
Repeat97,HSPA8,0.016286644951140072,BLCA,discovery
Repeat31,HSPA8,0.0,BLCA,discovery
Repeat22,HSPA8,0.013029315960912058,BLCA,discovery
Repeat85,HSPA8,0.009771986970684043,BLCA,discovery
Repeat49,HSPA8,0.0032573289902280145,BLCA,discovery
Repeat91,HSPA8,0.0,BLCA,discovery
Repeat69,HSPA8,0.039087947882736174,BLCA,discovery
Repeat93,HSPA8,0.016286644951140072,BLCA,discovery
Repeat36,HSPA8,0.0,BLCA,discovery
Repeat16,HSPA8,0.009771986970684043,BLCA,discovery
Repeat23,HSPA8,0.0032573289902280145,BLCA,discovery
Repeat47,HSPA8,0.03583061889250816,BLCA,discovery
Repeat84,HSPA8,0.032573289902280145,BLCA,discovery
Repeat4,HSPA8,0.016286644951140072,BLCA,discovery
Repeat12,HSPA8,0.02931596091205213,BLCA,discovery
Repeat83,TPM2,0.006514657980456029,BLCA,discovery
