,QC10,QC11,QC12,QC13,QC14,QC15,QC16,QC17,QC18,QC19,QC1,QC20,QC21,QC22,QC23,QC24,QC25,QC26,QC27,QC28,QC29,QC2,QC30,QC31,QC32,QC33,QC34,QC35,QC36,QC37,QC38,QC39,QC3,QC40,QC41,QC42,QC43,QC44,QC45,QC46,QC47,QC48,QC49,QC4,QC50,QC51,QC52,QC53,QC54,QC55,QC56,QC57,QC58,QC59,QC5,QC60,QC6,QC7,QC8,QC9
QC51,0.9935413518564609,0.9935107890181374,0.9907772997622624,0.9938116685421948,0.9934634692905271,0.9940363256870701,0.9941668313081052,0.9935635298133632,0.9904306354554941,0.9940350134915061,0.9874919744913423,0.991068388819157,0.9916676074485367,0.9927506603354777,0.9923128435925529,0.9926031102290435,0.9918088252021112,0.9935657662930069,0.9945720718620247,0.992376156489117,0.9939982885084032,0.9924961365024918,0.9952309001019435,0.9941745030271049,0.9931306511507118,0.9944764157533553,0.9945530678016747,0.9947608831811596,0.994289678069743,0.9949983129388336,0.9938655336699985,0.9934093936886245,0.9903061191444832,0.9942589560238769,0.9903980394983842,0.9942339682106038,0.9954639689792928,0.9917935845617639,0.9935648242742001,0.9923824834247403,0.9926623223952694,0.9937848194199349,0.9919653031787581,0.9933163434157299,0.9919695658551221,1.0,0.9951501276428234,0.9943245128699836,0.9938639295557606,0.990549560816432,0.994767130014719,0.9928625230352961,0.9924760294684852,0.9924010038742278,0.9932267966568987,0.9945728538893659,0.9915338958475708,0.9937433936486515,0.9937668810815312,0.9936064470418112
QC52,0.993441444583753,0.9942566989487909,0.9917481773546267,0.9946350559460049,0.9938743568235173,0.9956220891498606,0.9943744821887567,0.9941582136212036,0.9910558651607705,0.9943048780027928,0.986769189592893,0.9918202205673754,0.9919936618796844,0.9941765057284295,0.9927625252978932,0.9922917366760927,0.9918845271766026,0.9935208544753693,0.9954152803111862,0.992627237604396,0.9943363103810424,0.9917536421049407,0.9959672119923929,0.9934889087606724,0.9944532666909575,0.9961232435551467,0.9951297114246473,0.9941060743996869,0.9940664612666299,0.9940404936571091,0.9960089860315179,0.9917555283271583,0.9924537971553338,0.9940025984618638,0.9900741985317694,0.9944801780560161,0.9955356958081433,0.9914178778011664,0.9942123063514898,0.9934399231184565,0.9914564507875274,0.9928403634896396,0.9932948272891299,0.994654742329345,0.9936298093867623,0.9951501276428234,1.0,0.9941477957990785,0.991769095592802,0.9907681525901805,0.994386629227076,0.9929058953905825,0.9917104696663686,0.9929375195606432,0.9953756738019339,0.9959430298157465,0.9917850461250101,0.9924387734598585,0.9940355165679476,0.9942094985601252
QC53,0.9931040247419484,0.9932188054965458,0.991773960405256,0.995073960405212,0.9930574060101934,0.9948696652076819,0.9932945991381942,0.9929650664645874,0.9888255223800112,0.9939397219407226,0.9878999256111017,0.9924861429175984,0.9906377732317428,0.9925938733715984,0.9921825130448638,0.9934430128020499,0.9924731743843915,0.9940770485924112,0.9945767593698359,0.9925577819215448,0.9950447947353418,0.9913306420093775,0.9949231700088069,0.9915477132939116,0.9937416291784922,0.9938196148131005,0.9942265695629855,0.9946846294337153,0.9949942291166812,0.9954752389295791,0.9950520637158596,0.9925312995245876,0.9909400650373865,0.9940225484139867,0.990694686228554,0.9946300506166859,0.9953389435129673,0.9902327858508232,0.9951737396025253,0.9929191523595016,0.9924895662427823,0.9940718744720975,0.9934311124629371,0.9948052925743152,0.9940157003351137,0.9943245128699836,0.9941477957990785,1.0,0.9942638901440569,0.9920575522235944,0.9952205273318628,0.9927551299891445,0.9920309590241726,0.9938375908075964,0.9945059337179868,0.994942718063497,0.9929125245189278,0.9921014525934836,0.9935399673462408,0.9944434950333094
QC54,0.9913018605792608,0.990947234894275,0.9893164343265906,0.9923805376307463,0.9922106855184516,0.9924943564093315,0.9920119350142453,0.9885154970982161,0.9863131199654132,0.9922536268400187,0.9851383933368381,0.9890129230884781,0.9890145487370686,0.9907184373459227,0.9914717922174877,0.9907151555505161,0.9903950383939315,0.9922327823534385,0.9936132581425446,0.9903258318402537,0.9907435484527848,0.9892964818127525,0.9928484118105358,0.9899162108335068,0.9896568898269643,0.9921389229212207,0.9922052260195154,0.9933154084042836,0.9927009170977635,0.9934071283681668,0.9917463861960822,0.9926665174920425,0.987054238914512,0.9932701426320355,0.987730940853285,0.9945029268310064,0.9923330402096644,0.9903509057507859,0.9932027946309359,0.9908268570323783,0.9919794122027297,0.9908433897007337,0.99103931778021,0.9919747303895305,0.9906600024774739,0.9938639295557606,0.991769095592802,0.9942638901440569,1.0,0.9925326703372456,0.9920151928923553,0.9922782012334774,0.9901302993628466,0.9937236699989784,0.9918815152343058,0.9912393972507269,0.9903799327186245,0.9900091455177754,0.9924103093405586,0.992247461768685
QC55,0.9923462416980242,0.9902837590507644,0.992962477409568,0.9922568422481508,0.9921274932505084,0.9917405247568644,0.9937080399237045,0.9901946908168131,0.9898230514572636,0.9925307676661412,0.9894381758682389,0.9916667557438632,0.9909796100982251,0.993834579543079,0.9936898972391347,0.9923902327973761,0.9926428379317629,0.9936742936840111,0.9929066962881639,0.9928471965433603,0.9925011781904659,0.9910608899408843,0.9931676352754618,0.991036634958912,0.9919237013523927,0.9934659265298048,0.9926899415693649,0.9943085939155367,0.9924400395037579,0.9925843921616743,0.9903404261817234,0.9916972469085892,0.9899424082183076,0.9936748922663694,0.9897974141212362,0.9940947350608483,0.9934911937628504,0.9939432908796324,0.9933255959588164,0.9923807245998043,0.9893761667131798,0.9922973172095807,0.9922932709803617,0.9918378046601088,0.9913174065066397,0.990549560816432,0.9907681525901805,0.9920575522235944,0.9925326703372456,1.0,0.9917056549402045,0.9920511699894043,0.9914672702428903,0.9924592155239785,0.9907209428048824,0.9922233433610798,0.9920266015013675,0.9889671000670592,0.992518824621863,0.9910397184685843
QC56,0.9943769276088906,0.9932017814061788,0.9915423609546513,0.9933290005620135,0.9925174081478061,0.9944821556936021,0.9941603090693776,0.9938579637578264,0.9899986944009914,0.9946262547478366,0.9885041119148105,0.9939169203307572,0.9934278682342343,0.9932273861142167,0.9939235654943216,0.9938974231208904,0.993026400411031,0.9952867567213177,0.9949551264132662,0.9934566383044758,0.9951118345341697,0.9922527391600785,0.9950752748227495,0.9919114834870347,0.9953901907104526,0.9950924550098694,0.9940905102351872,0.9949770298141474,0.9938606548646074,0.9937664951135445,0.9942822095466911,0.9916309884983064,0.9909846821183032,0.9953832134769832,0.9906557697429709,0.9950610799952895,0.9947872949420599,0.9923951625734487,0.9941811407316964,0.9921399117617525,0.9920517139964203,0.9919275482628974,0.9948195929740027,0.9937867046728277,0.9947415949611997,0.994767130014719,0.994386629227076,0.9952205273318628,0.9920151928923553,0.9917056549402045,1.0,0.9935725527809257,0.9929275926095124,0.9934069950770633,0.9934457156853784,0.9948516722339921,0.9936518516046405,0.9916247539264157,0.9939676821152702,0.9950247221343902
QC57,0.9929509816131816,0.9926818473351005,0.9897881382382657,0.9928941597383681,0.9932855737390144,0.9932649848665507,0.9942827053841089,0.993237469534415,0.9887452862287355,0.9931563572620539,0.9880283193616733,0.992397824830164,0.9915480181934696,0.9937984160077107,0.9912173375094165,0.9930596115639958,0.9901852500824773,0.9928594589009766,0.9931328364440094,0.9921022887279004,0.9946262475025999,0.9910958689102699,0.9924998281355689,0.9912083633806448,0.9934065632468597,0.9933100828806228,0.9934649890597507,0.9931553542000723,0.9938255978749712,0.9927062430212144,0.9933593666622993,0.9916843464581,0.9904383563787804,0.9953689805163979,0.9905116230856009,0.9939429498040736,0.9937647268807321,0.9920306154920201,0.9921661462748655,0.9911656225782527,0.9893957309974192,0.9903687272389197,0.9918179369569635,0.9929660493640485,0.9925296568327946,0.9928625230352961,0.9929058953905825,0.9927551299891445,0.9922782012334774,0.9920511699894043,0.9935725527809257,1.0,0.9931173597506164,0.9921424287563164,0.9936259713290053,0.9931254797104253,0.9934468683713246,0.9910902690656428,0.9932860505179736,0.9933508556600562
QC58,0.9920045074577069,0.9918756647147611,0.9920691256561565,0.9898960887121091,0.9915084195610898,0.9921641413839801,0.99162998326161,0.9912048279313777,0.9889197509665396,0.9907244318148676,0.9879693799914451,0.9893723422248354,0.9901098550722215,0.9910759753340009,0.9907206675986386,0.9918798851572909,0.9904405522474199,0.9911348364520071,0.9919232902574556,0.9914477097717151,0.9921445808977309,0.9903548033711419,0.9920351505132438,0.9924870216037137,0.9927813515304527,0.9925820102114049,0.9934762742155604,0.9917272993547686,0.9909297818421002,0.9916322662700469,0.991584067718414,0.9912374496784693,0.9877496260830991,0.9929673987160101,0.9906044052521964,0.9916551909248299,0.9926927226126738,0.9925156868595213,0.9918688184638518,0.9918416043285089,0.9891904297405437,0.9905602971495847,0.9924070044045223,0.9917368714025444,0.9909441546481419,0.9924760294684852,0.9917104696663686,0.9920309590241726,0.9901302993628466,0.9914672702428903,0.9929275926095124,0.9931173597506164,1.0,0.9927528495817032,0.9923251923060612,0.9936151335069658,0.9903184599352606,0.9896713780513625,0.9926971870924785,0.9907153759313359
QC59,0.9920124427212745,0.992408115790531,0.9912339577894392,0.9932549640137818,0.9932471324148469,0.9931629644728944,0.9931998834102344,0.9932080609516093,0.9881177997372596,0.9919347329729449,0.9883750101248641,0.9913796406753503,0.9896916898148542,0.9924339088345066,0.9910882402463019,0.9925570786547754,0.9893013218062481,0.9923716369050045,0.992461019275276,0.990004460391701,0.9928927958377477,0.9912947453814026,0.9933459035667798,0.9934861887700868,0.9918519136527592,0.9925841067673828,0.9925474175293357,0.9925898011033318,0.9923402751448427,0.9918835711162463,0.9930633855869093,0.9919195416453375,0.993226967411549,0.994061689208781,0.988503452029675,0.9934360336206103,0.9937579305370167,0.9918383753451744,0.9922882740864,0.9931261258989419,0.9899393648336492,0.990447788807971,0.9916163847172849,0.9931633780634304,0.9934907912354483,0.9924010038742278,0.9929375195606432,0.9938375908075964,0.9937236699989784,0.9924592155239785,0.9934069950770633,0.9921424287563164,0.9927528495817032,1.0,0.9934912126037189,0.9942001855167567,0.9916210184811407,0.992034702863673,0.9938445402285956,0.9931787195447053
QC5,0.9946954619429513,0.9932713138855354,0.9925425247817791,0.9958807628949964,0.9958659110653052,0.9959404218332762,0.9950151841307353,0.9947381367310081,0.9919320791294738,0.9949990551799063,0.9928315462999598,0.9941404339076776,0.9925276279121373,0.995563739876235,0.9933975085021486,0.9934761385215309,0.9937983929308819,0.994559885514317,0.9952400981752649,0.9927876500785974,0.995741236308031,0.9946920584832442,0.994418876481024,0.994075080886717,0.9951951422215923,0.993754526160763,0.9959650081001753,0.994275794830195,0.9953578899800815,0.9938345521383807,0.9949994871057017,0.9926303475010323,0.9929339879480699,0.9946781968394481,0.9899148747312188,0.9950872017031779,0.9954476948923193,0.99302204598023,0.9942420498171698,0.992247822678953,0.9917730258019188,0.9931236943806298,0.9930898087172454,0.9963411330801847,0.9928074988143032,0.9932267966568987,0.9953756738019339,0.9945059337179868,0.9918815152343058,0.9907209428048824,0.9934457156853784,0.9936259713290053,0.9923251923060612,0.9934912126037189,1.0,0.9937443640770359,0.9947890479176096,0.9933162017628568,0.9947160753458364,0.9952682535709512
QC60,0.993385206177662,0.994420324561001,0.9929678895945034,0.9929378046109575,0.9933089742261814,0.9941201356530809,0.9934629820804598,0.9925998033220582,0.9917704054890834,0.9935192474124723,0.9916554330482742,0.9898569607775696,0.9915794536524217,0.992072891096476,0.9939515433112205,0.9928549560070721,0.9932347740020243,0.9932706555610783,0.9935455766097855,0.9938336040923339,0.9937714073759442,0.9925360061249273,0.9958026278379191,0.9952646271049547,0.994416478743115,0.9942146326736634,0.9941693848718296,0.9937904734753382,0.993713670909184,0.9930878487078556,0.9955344550503026,0.9940053841911237,0.9936543373176351,0.993760162894937,0.9920861809083867,0.9939230189434235,0.9940665375751471,0.9920387651880255,0.9936538276695904,0.9938125026226147,0.9902438759700168,0.993807322409412,0.992498527552354,0.9940678525549058,0.9928183742583948,0.9945728538893659,0.9959430298157465,0.994942718063497,0.9912393972507269,0.9922233433610798,0.9948516722339921,0.9931254797104253,0.9936151335069658,0.9942001855167567,0.9937443640770359,1.0,0.991578231873787,0.9924724042752748,0.9932344017749472,0.9934695475840247
QC6,0.9930519494745333,0.9924700555310323,0.9920755757601633,0.9939262754773046,0.9942433736877733,0.9939782737465382,0.9946776068851474,0.9931785133937099,0.9911317210806968,0.994157106955343,0.9882750563937085,0.9939869797018476,0.9935546408409286,0.9935193692207344,0.9944950346961915,0.9947107123610011,0.9938363475946022,0.9941527484831674,0.993161771159167,0.9932285895010257,0.9941545913282496,0.993217629761996,0.9929720269133908,0.9929745837434342,0.9938788471330972,0.9915922526159503,0.9937142175495505,0.9940816484704846,0.9940057745273401,0.9935218620335121,0.9939625950539482,0.990514867626759,0.991402046143936,0.9936863722573058,0.9895681515328274,0.992916156831227,0.993812780020908,0.993128180914435,0.9921647705605384,0.9913484971327305,0.9910857307116726,0.9930587145443804,0.9919717347402048,0.9940136676087586,0.9917879515918054,0.9915338958475708,0.9917850461250101,0.9929125245189278,0.9903799327186245,0.9920266015013675,0.9936518516046405,0.9934468683713246,0.9903184599352606,0.9916210184811407,0.9947890479176096,0.991578231873787,1.0,0.9924873212492575,0.9948895905240528,0.9944981432967868
QC7,0.9926420847082168,0.9917838044006705,0.9901828952273953,0.9909391876639893,0.992799589628459,0.9934072846786516,0.9935002572635121,0.9938479933024571,0.9906866759299687,0.9935121964813898,0.9882139968807143,0.9891860453630213,0.9911131930842253,0.9919451156500229,0.9911356652185181,0.99208069580739,0.99296373451946,0.9909955119238532,0.9928122564840041,0.9912493176114857,0.9938848486776787,0.9936958030626198,0.9937946228928887,0.9914837371987084,0.9934400945132011,0.9934945541641674,0.9915373190653967,0.9921638992108182,0.992043911109692,0.9920847476561062,0.9940491973472887,0.9911475898243179,0.9899994583943137,0.9907867212841363,0.9892530922030127,0.9935598671781171,0.9927016543791064,0.9910960535357001,0.9904988452282693,0.9907057057155904,0.990828825591593,0.9900328038472628,0.9903441238724087,0.993179622722946,0.9907373001262688,0.9937433936486515,0.9924387734598585,0.9921014525934836,0.9900091455177754,0.9889671000670592,0.9916247539264157,0.9910902690656428,0.9896713780513625,0.992034702863673,0.9933162017628568,0.9924724042752748,0.9924873212492575,1.0,0.9927132019002779,0.9924595190983818
QC8,0.9948584437491467,0.9946563728723455,0.994305147290649,0.9949636956216893,0.9956280838758773,0.9946857168225283,0.9945567895944817,0.9952232711678424,0.9927203623876842,0.9958476263567344,0.9937119545736641,0.9943006144180336,0.9953746403037788,0.9950675998799872,0.9945436961233527,0.9949317846969747,0.9944969174046352,0.9948096484723284,0.9949215490356786,0.9943879007106995,0.9958868398044326,0.9949518171833103,0.9954944410745387,0.9941966850515576,0.9944026726304442,0.9940191521352262,0.994431704116308,0.9956674530285089,0.9948247283340154,0.9955854083537982,0.9946794337829015,0.9940805581851581,0.9919321777320275,0.9946880663393105,0.9924440713480753,0.9936486742595014,0.9954468442284383,0.9944179050175611,0.9946770161962085,0.9927376085894246,0.9926053930963876,0.9926008134574938,0.9940172522544192,0.9953178914977157,0.9926874704724888,0.9937668810815312,0.9940355165679476,0.9935399673462408,0.9924103093405586,0.992518824621863,0.9939676821152702,0.9932860505179736,0.9926971870924785,0.9938445402285956,0.9947160753458364,0.9932344017749472,0.9948895905240528,0.9927132019002779,1.0,0.9960339753770003
QC9,0.9953919975737149,0.9934239947019741,0.9924606104697048,0.9962170433573131,0.9949493863222468,0.9950557867477393,0.9953732769904536,0.9949445062020685,0.9916552280966549,0.9953827919110612,0.9893868722631282,0.9920297186684507,0.9935993522760781,0.993777875678398,0.9930800081566717,0.994003860113954,0.9941324431331914,0.9950452318938171,0.9957465266235177,0.9948159121464805,0.9952660240680693,0.9938205393457303,0.99534382931779,0.9936246118476543,0.9948212409117704,0.9954755719058801,0.994443903694592,0.995870086608402,0.995154568043803,0.9953536785623985,0.9951984451368605,0.9924551892726713,0.9914357332564737,0.9951840946300843,0.991423807789526,0.9944286451262948,0.9962894006636429,0.9919294591068866,0.9931543697158206,0.9923832928432488,0.9908302001400388,0.9933297282310748,0.9929772121716212,0.995224911715482,0.9928820816463303,0.9936064470418112,0.9942094985601252,0.9944434950333094,0.992247461768685,0.9910397184685843,0.9950247221343902,0.9933508556600562,0.9907153759313359,0.9931787195447053,0.9952682535709512,0.9934695475840247,0.9944981432967868,0.9924595190983818,0.9960339753770003,1.0
