Hcluster,C1,C1,C1,C1,C1,C1,C1,C2,C2,C2,C3,C3,C3,C4,C4,C4,C5,C5
Sample type,CHOL,LIHC,OVCA,PAAD,SARC,STAD,others,CRCA,ESCA,ML,HNCA,LC,RCC,BRCA,CECA,THCA,BLCA,TGCT
APOC4,0.16755387573082225,-0.8558460980873038,0.22934898609653787,-0.024396636945011464,-0.25635170863761575,0.060599783017735526,0.013051203971318604,-0.02219923955115053,0.11565886703609317,0.25783899502226176,-0.12736335949650593,0.01917375220476019,-0.010768996991875812,0.43617656109319314,0.23594547965294935,0.37250083095790354,-0.4375750350192929,-0.6134656588257735
APOL1,0.30450322077296454,-0.27927046008143364,-0.14906612519046006,-0.04297595442784375,-0.064305380215218,-0.24676516352310063,-0.07676638636277719,-0.08700339560579565,-0.10641908943033665,0.047525546798206565,-0.322259156408197,0.08388802288383074,-0.10432476189306497,0.28086907747277545,0.08442308144870739,0.32936919355169525,-0.49770186311242526,1.0506238093572327
ATRN,-0.12652421082428855,0.4859603718707022,-1.1254466365401086,-0.7258417482107299,-1.0658316860304735,-0.6144896575721903,-0.01348284927856316,-0.1626026461992345,0.07082569594352106,-0.18023455410746986,0.019513830282277177,0.1969527429021961,-0.18184092209821426,0.3477542463515153,0.4519549958999395,0.5343879763170922,0.3646363842080836,-0.19368751924396282
BCHE,-0.7564114697925244,-1.245676713109408,-0.7836054707967804,-0.7452711365231062,-1.2013183704182984,-0.5093894198520363,-0.2570569666976436,-0.12267449051649545,-0.17704202154074516,-0.14766190506858695,0.007659934349397668,0.06632610849753674,0.14734677296789905,0.4810757726999999,0.19345900276548786,0.6560503954774437,0.3339340256090049,0.6280181451576546
BTD,-0.6080240000131026,0.14065872120710632,-0.5743474635247374,-0.3939681652382298,-0.7410076997094562,-0.27458914981828614,0.22197943894363678,0.06730824931661189,0.0663174617076068,-0.19630971909377287,0.12152926978187473,-0.0058105665784319626,-0.3651307137811988,0.415962551823988,0.3697563947464545,0.7045738290628842,0.3362272009578428,0.21030484173264433
C1QC,-0.07891711740669949,0.8294360926037695,-0.13440166315200272,0.32653189155747986,-0.20587756058350565,-0.10325493055112843,-0.03141641639510689,0.12551456275915293,0.09677879237978432,0.10030413015021294,0.030359927992663648,0.001492320817741881,-0.17575319774314996,0.0919168684544876,0.40299529360724906,0.38074202981324695,-0.2009324792419852,-0.14268061953422223
C4A,0.20696579371927515,0.048816656324172036,0.1334855933568903,-0.06557905406489398,-0.18694515979933765,0.009269315049343913,0.1197000126752757,0.15193578611261066,0.3267336910479393,-0.12228602209680771,0.05595619150312966,-0.05827668063034992,-0.050666073157609376,0.21472987310219604,0.08628528240981173,0.1641334697495717,0.015226944211422011,-0.5367910115943629
C4B,0.2049353668064405,0.08045414840813617,0.16464754916292046,-0.04621011386115901,-0.1442411911628743,0.007526685265017711,0.12193012776827414,0.16093545669763998,0.34701039322232663,-0.12304144466863938,0.061222606119763566,-0.044501811980194726,-0.032378909867504364,0.22249759300465582,0.08795207657505483,-0.1372569143661196,0.006798926640224466,-0.6662634610732522
C6,-0.45181625569210326,-0.717434609519847,0.849423129414836,0.13450602677813422,-0.06130712776731603,0.08484896109264475,0.30986295060846336,-0.006112857377950407,0.13343807237031685,-0.11963026021145258,-0.0008906724699273783,-0.01755241857478346,-0.04589449821498839,0.26060266783377173,0.8058917810982331,0.086814229040481,-0.13472125026638662,-0.5363521370947937
CAMP,0.5379975935125032,-0.2539846601229993,0.17684019235900178,0.4173131782314054,0.22337073454750117,0.09296793169901757,0.06082642442969279,0.06543419754829809,0.2762051322179828,0.07034583959724075,-0.21553028316925693,-0.03797766766375956,-0.09936609188538577,0.16987176334023793,-0.18192330725794648,0.39332288551986755,-0.09829656437051167,-0.8108885306464071
CD5L,0.31049681187788447,0.8810292010186157,-0.27859078704473017,0.2244371396325584,0.29146173808562825,-0.04453571040771418,0.13543335886320834,0.03575467239354973,0.24101562064532064,-0.16094380161790958,0.0639247113516491,0.023868952226146253,-0.05168982412244824,0.12832964484718187,0.1822431281770978,0.6190559748804985,-0.29988082695681395,-0.1537738145794242
CDH13,0.16723304707536107,0.7657296120106541,-0.3617953074728752,-0.2300618059403107,-0.6622867828762817,-0.18077971387248704,0.0859815439514096,0.14341643050791475,0.35911135361222685,0.06754482891507474,-0.36347762572004094,-0.18117789163527007,-0.080744447416606,0.38624937719911373,0.34288528131421453,0.5055406061364301,0.0805297730572145,-0.6510167832378478
CFP,-0.5056990470949435,0.19021541684711696,-0.6722218637907422,-0.42135323189372115,-0.47638032412714987,-0.6186988766144578,-0.0339402615058707,-0.41929969920293836,0.07595392366278816,0.05709107981069944,0.02829184107311511,0.25363302555139033,0.03514846795372404,0.2298415986116577,0.34180882682913827,-0.0701388872289601,-0.19771436578429427,0.20047295256786066
CLEC3B,-0.643902074064847,0.06288147666505149,-1.0779314268607711,-0.3915749155910176,-0.73601503521959,-0.27011317983463734,-0.22339006713799486,0.010112618725407906,0.16953728402220314,0.14538058461590006,0.13056335758071863,0.050938575042824,-0.2324236909085384,0.3129249277446086,0.3495436238390942,0.45936147391973253,0.05263892559854057,0.40790298533283853
CLU,-0.07023317171460246,-0.8179940068797491,-0.15301312804740436,-0.2362643224778953,-0.13024323702417576,-0.1310542576815803,-0.10219466856464263,-0.059291458029199634,0.15317863617328714,0.06532722945033728,0.07800827521978801,-0.052563789195349604,0.21750386318851783,0.1895497325221506,0.3875792957373301,0.7511444006862591,-0.011951972566196309,-0.46117357839880313
CNTN1,-0.030957433875199683,0.5747492612597408,-0.4914223797102244,-0.04261363035715919,-0.2563003827132666,0.016503700251716484,0.04585937557926841,-0.06770871214566948,-0.09356157345930981,-0.03827396948732942,-0.5179561406533989,-0.13782097233727236,-0.08682081746661126,0.3099045948683386,0.03952279551726705,0.3521407833341425,0.2905380647440855,-0.15543927600090132
COL6A1,0.00876411009239754,0.004237369017020939,-0.10945599559377357,0.2799917015025756,-0.31641235548381264,-0.15419191052201975,-0.05116752114487754,-0.09606672065048842,-0.17665688070065685,-0.005991895134089542,-0.22767679760630374,0.10714105675581555,-0.06712904927122128,0.24000938369573055,0.035408896780013605,0.13618168862924113,-0.11311426414859828,0.08342879154451062
CPB2,-0.262603083433129,-0.7747571485253492,-0.6247369760761535,-0.005808915624487776,0.00871126661960389,-0.2044449762055768,-0.2614018991218766,-0.3875367614611131,0.3040866475096337,0.13164616227824325,0.31527510769901546,0.15323733552775803,0.026807814811414542,0.16726339446304617,-0.226402776575123,0.6068721055503932,-0.06623193322695502,0.035409079506404
CPN1,0.08743205241151648,0.23432893119670953,-0.10500738410509558,0.07769591733262246,0.04022839782043055,0.08137318754427218,-0.2561703166942694,0.15822581574158454,-0.07131612772979605,0.02609437905026892,-0.10940074656473671,0.058377404405010075,0.20869063585533518,0.41909002916276605,-0.12929462750824394,0.2499966248075352,-0.4520850579933362,-0.672768779531225
DBH,-0.037671783314367525,0.21917455083728368,-0.5053563205777349,0.2956352153069664,-0.5479622308483788,-0.12965877642469809,0.052522595913908565,0.29660126023589173,0.04793019794073629,-0.05225821730979947,0.03272804424913879,-0.030827106805723037,-0.30354379236568846,0.45815598572966704,0.20232298976691077,0.13120278469966612,0.038657409753714615,-0.19550271754659782
DPP4,-0.10415484218199025,0.2733233396767823,-0.04180473649009111,0.804789987673512,0.27826491160458533,0.03177617378809053,-0.13170643143834995,0.13992498755162816,0.3445583100053269,-0.14577992971900017,0.3293687404763762,0.006333430765543717,0.1582975507417344,0.139330925669242,0.07832646338141178,0.14201602001199679,-0.48299791809015813,0.04866718868058746
F11,-0.3751563305709634,-0.25720599110225767,0.08770690859268765,0.24595413946803898,-0.19427409577485588,-0.1684170106617039,-0.03173226952437609,-0.1587859386137806,0.007683862821051014,-0.16093011542749713,0.6949856070658817,-0.07658374422146559,-0.21920441316614497,0.45254430542641744,0.3100002262177449,-0.2809110050516906,0.2283514923806925,0.33484385026217883
F13A1,-0.2117751364211918,0.04096012340729397,-0.8733009340082402,-0.8376919167735343,-0.5883800126620762,-0.6546201959028602,0.27856687385815193,0.029811157357064435,0.22997546466365243,-0.1514296208602292,0.12026297478218144,-0.08962854962188958,-0.08012327591777994,0.50965304315813,0.6389636349777987,0.3867256866153992,0.3596596504766829,-0.2783723942059321
F13B,-0.37728373913281027,-0.1844727439776751,-1.0549091243158293,-0.5990905942781091,-0.5424271635678439,-0.5218835572550736,0.21359293893208253,0.024687745342302458,0.26651771291053705,-0.1592744164016478,0.2029702340224,-0.004334854468374096,-0.16423946809421006,0.5610308742572913,1.0294319988729657,0.7917861459894383,0.3009833335647125,-0.5767513556540489
F2,-0.17762135679793925,-1.1237829720478092,-0.23254578351945254,0.13434720307222103,-0.27233131694823015,0.01858268102709657,-0.09245576484882376,0.32867918654780376,0.2457923661183458,-0.13663484017027144,0.07294886482064548,0.03874090381971264,0.1880241659209641,0.43826207694632374,0.37622633755585944,0.6680451099211071,-0.2337174801072942,-0.7552102650283641
F7,-0.08984030415947153,-0.720612372558344,0.12333499641394222,-0.2175090545019323,-0.3785609808737354,0.060839787906438514,0.1688409899872755,0.04570086786603052,0.06574369971141297,0.20672983596260772,-0.5097059683645544,-0.07867131492861257,0.09241592163171236,0.326227320087785,0.030537149228706272,0.6661750710633894,-0.06468907336628352,-0.9329851864565564
FN1,0.1939145784821971,-0.12029119129496142,0.09990440518382009,0.33911932599243116,0.01645240687607757,-0.06936956366936159,-0.011677225289787494,0.1150449684657683,0.008721878973874444,0.10484689875584133,-0.48358676757950103,-0.2994401037056661,0.06168888248318368,0.18947319211593186,0.6963191893402195,0.6260454474455418,0.22305041468141668,-0.5021586327360528
FUCA1,0.1710889598835771,1.187652606822894,-0.18283473957352234,0.2259283986334156,-0.24139329457615577,0.018824368107147653,0.048748719460637635,-0.06458944744933735,-0.12077180337892805,-0.0866168549466014,0.3195686311685882,-0.09147758156805946,-0.059586325966916195,0.19223908436404194,0.5092810072641999,0.13333654007594883,-0.1404346907016295,0.10685253620629095
GDI2,-0.12834246604831576,0.05305258806526083,-0.13143439823075184,0.07804986649770913,-0.3850131858232302,-0.05120002192814,-0.11307043863156235,-0.04398838305800479,0.09160494607150049,0.04077136743818204,0.3174690177865644,0.11257284829364046,0.055579141897764944,0.3103284465422516,-0.08064696254364095,0.08000352849300184,-0.24891092368129436,-0.4232277552280696
HGFAC,-0.5672569892427038,-1.107688102970923,-0.07930145446878946,-0.3726119834715017,-0.7087221861465067,-0.08537399275226436,-0.045159248625613095,-0.13821173244327717,-0.005706258378139822,0.004388351434048046,0.022263224786235113,-0.01922086390963495,-0.1934863111996363,0.4549996024355996,0.7215022725824619,0.3430304161190626,0.1696075839516871,0.26882147432222764
HRG,-0.5783294330827018,-0.41004088967060653,-0.2672447429455939,-0.5141202759786321,-0.391723936635941,-0.061332804746129725,-0.19194363144947005,0.08892216234331612,-0.26967635060311257,-0.010068818540070848,-0.3082083871701959,-0.15683058621208107,0.3190834898805569,0.2631600086017069,0.3536723192362725,0.5921411539333917,0.12365284889055793,0.0891517282293559
IGF1,-0.28462280370511595,0.309672164615487,-0.41430489814108473,0.156552676239932,-0.12378735178002433,-0.008245099334221004,-0.05505075845323008,-0.005927673781595492,-0.14844071265494502,-0.09101871371330542,-0.010172360080113055,0.013790414426875303,0.32462816061951033,0.1506911163181223,0.10597153246973037,-0.07629102069380281,-0.18601485991838485,-0.08174856366549609
IGFALS,-1.1485421357480345,-1.877097712888214,-0.38127673203254236,-0.4775425663292854,-0.9611511017860215,-0.5664473885990862,-0.11993765136930552,0.002384522723886751,-0.23493845298103164,-0.02472640085612874,0.34423979613045846,0.06917444762118535,0.19320488043805892,0.4052486039665311,0.27224532586029526,0.8147108999229256,0.14058661563241975,0.5098411201629769
IGFBP3,-1.014753064153541,-1.4661014992884867,-0.7005979278886164,-0.6515304502267324,-0.9971961464469256,-0.45771461465440816,-0.3346697265772815,-0.04989032774394655,-0.19818293495188635,-0.101783814378397,0.3390074799029186,0.20417839483156167,0.21083492070354082,0.3870671475031045,-0.16083542740213988,0.7041854470835169,0.08977201305520723,0.5523862449112273
IL1RAP,-0.5939338411001452,-0.2111309986566564,-0.09947867841755209,0.1596118258273221,-0.3041611693180901,0.16895511095698632,-0.1700642617250169,-0.02462759099295587,0.11947933021958576,0.06113399938679489,-0.21132172990665204,-0.037203092910974386,0.08567641276005843,0.13489931224714322,-0.6076636788357839,0.8618206867215182,0.02861760340366578,-0.04638867318292411
ITIH2,0.23683439453672517,-0.3439143505751062,-0.17023296016576928,0.03181413361564395,-0.3291208004116272,0.06204851652628921,-0.16924726932315265,0.23189061772856218,0.2603164304818501,0.19424583682468524,0.16276447068902963,-0.13777918860900643,0.18033401156656573,0.3181879998326126,0.22904582507216092,0.7232986362127503,-0.32388508887854,-0.6307064703050732
KLKB1,-1.017008298350864,-0.9913199015496671,-0.4152559922786018,-0.8634629428340158,-0.6317642101760986,-0.11859992963374655,-0.11540408168079266,-0.15173724523516824,-0.1024265832223735,-0.021178007054656587,-0.1982462038545602,0.07089595805211227,-0.23956818426874613,0.5876959963501763,0.28675116447202964,0.36743580149396926,0.21390214847792288,0.45675567944280643
KRT14,-0.012686744327978158,0.11916393056223784,-0.08455185746553774,-0.48867794495112005,0.0993617542784175,-0.2402773330801086,-0.16799762097931129,-0.16407477411155225,-0.18529086488884877,-0.12119424482710117,-0.1996756253339617,0.024876352310828333,-0.0305304882319423,0.26124140672272483,-0.048747570562637454,0.017269447585076987,0.20150013534307773,0.1650847673245341
LAMP2,0.3262069491344612,0.677602485492495,-0.4187734352440516,0.2944430722816155,-0.5261993974348798,-0.3543044576517981,-0.07238258810950823,-0.39745294401266346,-0.36539191841405105,0.07204455087580462,-0.23120484887460094,-0.08263459484202247,0.6803701461791762,0.2791539863350918,-0.4002915143237567,0.4523814171047616,-0.18691187434348525,-0.4261209975449846
LPA,-0.10447687358826577,0.03856182538503018,0.39688875888316727,0.2559655316928192,-0.2605309553359423,0.04881551365291108,0.09547291573337445,-0.12215783000124067,0.0701744757689321,-0.06159130761698616,0.15383611970728472,-0.18586501516452641,0.2377417062922129,0.22750833834197184,0.09464559651851209,0.6983638378499638,-0.11831626389135545,-0.15779229240737977
MST1,-0.3258737959529036,-0.07896057120225908,0.022309175206190163,-0.19088878180031207,-0.2142988549083266,0.09116493181429566,0.2111146276022104,-0.05566127890927057,0.2045276335995444,-0.04721755898929728,0.1608096614393755,-0.10888713220944789,-0.2709973751390177,0.2971308625655438,0.0059722506837865145,0.491727588480959,0.09584316523616397,0.2182822261750623
NAGLU,0.22809184346741446,0.21515652274006078,0.35878531027528915,0.307527632789954,-0.2599255779117188,-0.005239323674848111,0.015591171370835625,-0.10407785485037453,0.18174855786499144,-0.07629956832741919,0.26601758175141,-0.3009661707215955,0.07742220045610385,0.17336380389158115,-0.03218899338499508,0.3720779588615958,0.13785493836508944,0.028728627703567516
NEO1,-0.47355367261555315,0.4298243752583106,0.1017389170253123,-0.7700082014951809,-0.004067440616441812,0.1233684963241897,0.20020809414861077,-0.017243280808391038,-0.1395084411365124,-0.04956113404815894,0.0007915967243172168,-0.18123091165588226,0.03351094948534296,0.21569200971813948,0.504605588705335,-0.0196508193632172,0.1285159379577935,-0.36026069732143207
PEPD,-0.2951412195311622,0.22364279879451954,0.20736353798346752,-0.6221704028658667,-0.22334438301322557,-0.19716863660535108,0.04892961112386729,-0.12669544410092906,-0.22292898252957646,-0.1721786251642676,0.5347645476568272,-0.17055686014223417,-0.10755198455958224,0.4181693003654898,0.33182778860597184,0.6614385376105345,0.3010634645783098,0.18784374156796532
PLG,-0.9834071635726693,-0.9885763019638303,-0.36821244929819513,-0.9088997890654278,-0.597978003248713,-0.3282467063170497,-0.25179034068264755,-0.0940113128320006,-0.03443439944190698,-0.03276540453075905,0.35706592693725364,0.29317000690718825,-0.05810404545057673,0.418398470215613,-0.18199511634322987,0.49488307544982835,0.02577525112862015,-0.027981279527448433
PON1,0.0041305040387246555,-0.5305809898377564,-0.5334972688476206,-0.19817067462795457,-0.3836291579165803,-0.2722367718840349,-0.2654895609179732,0.028053833209929265,0.08042883155340966,0.1080986764821666,-0.38989987412877997,-0.0953033072202345,0.06321279634852073,0.2963114425593656,0.13161346832421264,0.9309914559992176,-0.10380354932043755,0.6540214977871314
PROC,0.10402950042207164,-0.7202131308392706,-0.16724462077071753,-0.2727333774557984,-0.4772777795725388,0.030846087080864906,-0.09692977141596695,-0.005274241071474031,0.21957399620583884,0.0936975788709283,-0.026991929553802935,-0.0014478195052081404,0.1379573533693596,0.006671737985993193,0.3347255588712107,1.1255425730788569,-0.07353426643169515,-0.3472890723917523
PROZ,-0.34935061908845216,-0.4720006518967425,-0.3748616612357236,0.15190402737870606,0.013532882239489497,0.027836463474485613,-0.2556246693590193,0.13599213637446178,0.3002529466039123,0.09046776986202978,-0.22603075979461962,-0.03250625917967494,0.019640156669560656,0.373840865929447,-0.018869301594396714,-0.014244847767091251,-0.10255789646167211,-0.27891496327955106
PTPRJ,-0.08150201404821919,0.7500770673341337,-0.5850511882686318,-0.32598960006806366,-0.01455536868634865,-0.3851253570036626,0.5693893984708638,-0.08124967000637871,0.1280728919001596,0.041120988699322104,0.22821510876095932,-0.029567999773696355,-0.3231991646970847,0.3800004186307878,0.318889982405407,0.42201470901881394,-0.1019604093576315,-0.14564977900963627
PZP,-0.21372488978215307,0.0836146099564598,0.07468651491430706,0.01789490008139859,-0.16990323236539098,-0.3525729609666512,-0.11319210771638465,0.10124606013603518,-0.41652556650074307,-0.08301168970265933,-0.5365894805487473,-0.03246427671351565,0.10238678416014496,0.38595209605148884,-0.011283251533242823,0.3270577022644449,0.011347774622941146,0.14138641175516473
QSOX1,-0.13339911582433517,-0.193155465887491,-0.14170331765800512,0.2887120927630207,-0.07439349685275767,-0.3277975095486839,-0.18291391483100314,-0.032512525861662894,-0.2963463275183023,-0.25128235362037304,0.3537400042478101,0.07145460919351948,0.17843248695197916,0.2991120795622541,-0.2519831127238455,-0.16071712565009888,0.21774849966484378,-0.1823281806547685
SELENOP,-0.9802557200092521,-0.14594444005724805,-0.6788804767250248,-0.7546167033579618,-0.3702849970160184,0.046751494811440884,-0.43550766084999865,-0.10599873796309993,0.1072854777533446,-0.008050448252650347,0.6602907635031189,0.20093415513682078,0.004170699252393115,0.24748829283280363,-0.2559952534430262,0.4594647326938187,-0.17472798246994503,0.4273461007814818
SERPINA5,-0.008449731037753507,0.22197558883870214,-0.1944200463243864,-0.5148197413677581,-0.4676411184051312,-0.08166494202997202,-0.019521775238476265,0.015481331191154845,-0.1456290855910663,0.1846791370055045,-0.36448601675364745,-0.17896192999055988,0.13443458978143344,0.24213959561623746,0.1476293918452075,0.2060971220967433,0.05980318592955985,-0.1933595180177992
SERPINA6,0.6407702416944657,0.980323219720388,-0.3520153989732701,0.5629237978794099,-0.20772531830264904,-0.07765385868359358,-0.05745772599041572,0.20467446108941684,0.01337946441877241,0.11047881363506944,-0.1686816903739929,-0.16177458810247516,-0.07614465113461653,0.33893562094087887,0.2613069159697964,0.35582132935030425,-0.08722301718711928,-0.6382914305769776
SERPINF1,-0.3284544736892365,0.3207642657505126,-0.3309345485320117,-0.3735175860396994,0.08726896428757541,-0.16816657650897962,0.2483658324200164,0.025717774729992388,-0.09713710450632342,0.09050576267185485,-0.07238794495984169,-0.09457707353841559,-0.16481661822813876,0.19649578900906967,0.17311954865921275,0.22227050560390907,0.2516520108610098,-0.37527899472349235
TFRC,-0.024219924741412033,0.7944370323115147,-0.32460042656330496,0.10133315439827024,0.14567636554386557,0.10732801661997057,0.08612904241569821,0.2809207252199562,0.10104677604071666,0.2963291808719885,-0.30292020386369567,-0.09033471953569316,-0.27573346464638393,0.34990419805972367,0.03838223667092553,0.6122313846631803,-0.27100171572933013,-0.7193634315893922
TTR,-0.626518274057488,-0.828901919109871,-0.34456928641215434,-0.5972322720387852,-0.8180458987822864,-0.011889304295043415,-0.04090776362756044,-0.15008498262941775,-0.10873496569228128,0.08924461133935951,0.36800464180910913,-0.14419099209160727,0.5437983586792596,0.3259842067114201,0.27315425169554264,0.7851482365557869,0.14271586327912877,-0.8506704650361365
VTN,-0.4896381840651207,-1.5221824440188876,0.01850170690429191,-0.3692658069568867,-0.31733549635977476,0.07922613880535591,-0.17489129966548753,0.16884361505714812,-0.5473644416900798,0.11720968102442475,0.0740061857056682,0.038889736086012074,0.2769724790972826,0.157840916022751,0.6346322717490932,0.0646266615230886,-0.2693788524379309,0.24149961559337965
WIF1,0.36777178850685927,0.532062153028528,0.3312028118994658,-0.07886348082960162,-0.15542680871069112,-0.025601282706681012,0.15882204136297673,-0.09142456343913062,-0.10582779536942541,0.044191760574082375,0.5959752190476029,-0.04920948670855009,-0.14547380867640175,0.4145371240178319,-0.204895888478129,0.3296359292906952,0.016709468662472818,-1.3295388790299512
ABI3BP,-0.466927557337673,0.5216078776658815,-0.8426091603838812,-0.158934611643098,-0.022545724294563786,-0.10750106369223907,-0.11555819844813697,-0.34128303187796777,-0.1890016901749641,-0.05377616743250082,-0.2694960360618602,0.18281348389300842,-0.08008306927966442,0.013750388033146451,0.5301266893434807,-0.3597669299980885,0.10638908969904996,0.36022357008440226
ADAMTS13,0.07488000067328568,-0.560875338824382,-0.3086993868091512,-0.5936517508365032,0.5152839797566809,-0.148744403210783,-0.06011904740403689,-0.14394881542509577,-0.17034028331739187,-0.1259886852805868,-0.3357619673519652,0.29437816359829344,-0.13444035762867956,0.008478688492361476,-0.16418295403649077,-0.37408831531314196,0.2356843011072762,-0.05843901440368293
ADGRB3,-0.23978713541540822,-0.07347439122588957,-0.22255244871885277,-0.2701703165566549,-0.14179624853504252,-0.15042015970249284,0.02132755242247808,-0.07815987164364119,-0.05026486218565455,0.0017871271886878409,-0.5506573779128626,-0.20941173675597805,-0.14398757939312778,0.23902627755910963,0.008462936853769365,0.17334334694843245,0.2744421718412998,0.900182394726097
ALDOB,0.2554049841046771,1.0947203954040938,-0.2442334329917693,0.36007376705196753,-0.09419793436646227,-0.33434468179071153,0.024989782748182116,-0.43776015159517084,-0.41172424878242725,-0.04502306421416916,-0.5021025962018366,0.009284855440427023,-0.05147939714832493,-0.030177275239348985,0.024240751700695756,0.137255808705165,0.1746275599270003,0.2650252166950019
ANPEP,0.2635032766866837,0.6908996069773109,-0.25097904164403445,0.5356798251186018,-0.36460362927260015,-0.0006660629106988546,0.12810085178188643,-0.2565522354234322,-0.06321890432138473,-0.10285069850329778,-0.055509423100885656,-0.19384098867353114,-0.07672308748456133,-0.09455913023537403,-0.16482364984313685,-0.07434013913964145,0.25071303084220187,1.1020533100286194
APOH,-0.6302441924272646,0.08673393445859617,-0.03322291061174781,-0.10839803973341341,0.011901964260969108,0.04911120032876039,0.1540049584264085,0.04343937507630047,-0.2566134092663401,-0.2148862087068585,-0.12520110685420707,-0.18197355509782034,-0.12126445112699755,0.18343449567702103,0.12309531974600316,-0.4499581969420525,0.4480307686764851,0.5852483610433891
BLVRB,-0.026216595325118174,0.07401313504802458,-0.11729173422980231,0.21451667599813012,0.396991754240558,0.13374359401129196,-0.019147689538801367,-0.2011488166400847,-0.39688245111970594,-0.22164387222504403,0.138714272927845,-0.15040605258952758,0.11755668759541839,-0.04231345050271875,-0.46656810903472523,0.536349659484783,0.20283157917184755,0.8140648327702337
CA1,0.12642758935393253,-0.039696817930659434,-0.6280456317733741,-0.13455571731659477,-0.05067748873306413,-0.26834857676965235,-0.2643390562552859,-0.5378353783366965,-0.43786778832592205,-0.19192611509685698,0.02022411235134336,0.021980615018970407,0.4391459292449272,-0.010678103962939391,-0.6078258526856514,0.4806092270942469,0.2777078826253521,0.7604907697079654
CA2,-0.3550510159852283,-0.1850917290476132,0.1321368158782776,-0.17862574518112856,0.13137299412605563,-0.21705861942199,0.04972761831627201,-0.08802115433920835,-0.4088203406358894,0.012537641698849085,0.21943720183695806,0.07727948653723953,-0.19043299902729105,0.037318483128064635,-0.4712160661118659,-0.2028749835019444,0.21871600336756344,0.37756544532717834
CACNA2D1,-0.06849960368111632,0.7774865810466567,-0.18558886819524348,-0.2707645436298127,0.04861110709320597,-0.08938748262142761,-0.1302218752387799,0.016977384844128772,-0.03832030439440525,0.0037314984206133013,-0.19741020750058216,-0.14332833770478665,-0.087058024126623,-0.07370317309622117,-0.35039250782048476,0.08883943301581428,0.300762971301918,0.22897410216783257
CALR,0.14625038491161635,0.5032140544994667,0.04378652215395252,-0.035479876914014594,0.10030889630717907,-0.15233293630683803,0.01788258922881699,0.06544569504736636,-0.2089708403361376,0.03916599989588107,-0.05006636937347422,0.09960928755751182,0.25298162766217436,-0.695117208212802,-0.6738273982795283,-1.1655208666397876,0.15470158787441604,0.19605980462235825
CAT,-0.29362539876360966,0.21902084331176955,-0.10230681625245182,-0.009149968161286765,-0.2837451903476755,-0.24917807464205707,-0.0826321902276926,-0.3411221142032325,-0.5395280790384328,-0.14771328661770763,-0.3752056152830462,0.05243077364244406,0.1980930790093172,-0.25710510844410045,-0.3083208815945087,0.22269643603985032,0.30463665741922796,1.0169747636961264
CEACAM8,-0.19172920708035102,-0.2556191715481625,-0.07909722639192186,-0.24532349297686662,-0.05139357738221715,-0.13765961292276407,-0.2964524117226903,-0.0784058359212398,-0.12199909796864644,0.10977155632321253,0.16418140146869023,-0.032002810478471325,0.03628094125145528,-0.0750373561119765,0.20680737474508595,0.05732434640883252,0.21754574087354903,0.272892905683644
CFD,0.17420459859504536,0.0700638422598604,-0.19248192699560088,-0.0449871994556251,-0.4372253742049824,-0.235119116557361,-0.04468429070011234,-0.17636739688316325,0.11454538241315818,-0.09685055964023748,-0.20669140410883008,0.02776090678532913,-0.013828373751659143,-0.0252591115954345,-0.3702709317440503,-0.12859985348838568,0.5597370323390025,-0.37465444946203
CFHR3,-0.4326132140692276,-0.00275188139911777,-0.01872572469675702,0.06214609205803903,0.2081817154254806,0.2568341819005558,0.18377863884775172,0.2857332798527261,-0.15394199111991266,-0.13881630004750048,-0.08125847317136355,-0.0397847887027961,-0.2478415049613921,0.15657141014295223,0.1949014949235204,-0.15084622460370997,0.13564905637805752,0.12613976416765157
CFL1,0.08721120003614079,-0.29433018727956356,0.11992148095695769,-0.4013530145313928,0.03489930992540221,0.10974161178237933,0.13957700739925205,0.03610263231051017,-0.004405227795268884,-0.14297600912740568,-0.285648091090641,0.0033205110368920423,0.025993295300549068,-0.6670071222336375,-0.3944185489620618,-1.0910759679642854,0.154708442108788,0.8102393175199651
COL18A1,0.2486848690676045,-0.11582993386659497,-0.2651378894568409,-0.11130409625981089,-0.1407596348836429,0.03191417143589307,-0.1499978816864172,-0.030698914097339988,-0.17619989821733598,-0.11613854004377634,-0.3305295562991043,-0.10350960756380233,-0.24721915104375844,-0.3279604928450818,-0.045962490288982326,-0.6689625625246575,0.7104726995902184,1.1397993229421672
CSF1R,0.20661072460841423,0.7346006694233351,0.059647106730984355,0.2659128858661626,0.02967900975015849,-0.028142704632615673,-0.08274161428839334,-0.16994031103089888,-0.3051767943661838,0.12459054891824817,-0.9028598076865894,-0.0737955029655497,-0.2603366917781566,-0.3695570025740244,-0.1029664187538423,-0.09129874374047646,0.5463640616229165,0.4794529864746434
CTBS,-0.5018176876279838,0.23220107511286722,-0.27240214704760124,-0.641808752084593,-0.5335988395896472,0.0939421094535869,-0.011954941999768999,-0.2804290482778038,-0.3325820546684225,-0.17214209089821342,0.26737030232842907,0.07236260471060188,-0.2583456135734979,0.07887922927129831,0.19049932095317745,0.2833527709305388,0.4331675394192993,0.5253115340119292
