Gene,BLCA,BRCA,CECA,CHOL,CRCA,ESCA,HNCA,LC,LIHC,ML,OVCA,PAAD,RCC,SARC,STAD,TGCT,THCA,others
CST3,0.014734462897569026,-0.34793326179815814,0.4313348378065405,0.5739954190353331,0.08367845626052693,0.1603225063249059,-0.20732572204065206,-0.18662734685051308,0.6632949783482203,0.3173376482178986,0.12986155024614623,-0.060033821534476006,-0.25645782779932813,-0.06410013314710042,0.2864936794397627,-0.055680864671267705,-0.2861651258293506,0.23407508278464428
CTSD,-0.3558093884624335,0.10953283867344976,8.756920008518577e-05,0.587347106282559,0.10093824975462301,0.4255751077719089,0.00014898435168258443,0.0009685870024073573,0.7508854453924966,-0.0005676979374250326,0.3025533618200545,0.010806253139876775,-0.28214952310419555,0.2285317395242555,0.07382779412631027,-0.46402978058144667,-0.027360507248281474,0.33817097396175216
DDT,0.1652951853062994,-0.3679430076068231,-0.7183035342862385,0.5426069374441816,-0.2894672006835419,-0.3286027413769201,-0.6095098579528396,-0.06973971714629235,0.9492342240251691,-0.0604079397544276,0.14927536960611154,0.4455092462401904,0.0457717929416647,0.4160288297645222,-0.11593328970452273,0.12247456899451345,-0.03624339617417714,0.29958665344840607
DKK3,0.08592320992891994,-0.4958443177794333,0.43324061806716435,-0.00743061615094326,-0.20469779483398876,0.11254345423394646,-0.4216012693969736,0.1346270038994308,0.528580904193263,0.22002347706841974,-0.4989655341159492,-0.35739970829742795,0.08383222025105792,-0.1760318619746644,0.16331836269186567,-0.3661641176278509,0.258355809290463,0.021623733625691505
DPEP2,-0.016554325425020663,0.09846511737060584,-0.29057629723519685,0.20304642961300623,0.012680330123317651,0.11277859272017499,-0.4321103320408043,-0.15395353279758958,0.9242117373935866,0.16177664305246425,-0.8000582028161272,0.25138838959025506,-0.0036386974708708334,-0.5522912418031413,-0.15135118776426829,-0.03427059558328515,0.6534590371694667,0.018712598814552166
DSG2,-0.030014444025710855,-0.07864372878342417,0.12565219077715295,0.3312272744531403,0.035879966937178376,0.10453846121867404,-0.2306904800521542,-0.1453493239970391,1.0086403238399986,-0.06780291711729267,0.08700903747723389,0.19905273211842256,-0.31253806086483166,0.25655876298864405,0.1465195737918427,0.4226259354969448,-0.11548272255260729,0.3142457903934901
EFEMP1,0.04908720866622137,-0.17001691375970523,-0.15862862304067063,0.5415412775880291,-0.186097097270365,0.5112223179458792,-0.0688562843604639,-0.052048779690073155,1.0240283593383772,0.14106650545923283,0.12866760192326693,0.24270188604657536,-0.3819617092657162,0.45254573426999845,0.23185828379663603,-0.39412939134871106,0.03958257873564748,0.033619316777772225
ENG,-0.09723945679362522,0.1988765631061355,0.6685129287408489,0.07454594996075574,0.04058588266861106,0.0680151805663149,0.07942032017929236,-0.15461622985825782,0.9072902659231188,0.16747433594446537,-0.1438817123952282,0.5710158685016049,-0.49302403447292,0.26527613841043984,-0.2501994401640435,-0.5207576023483715,0.3655555299513464,0.4637750996805223
ENO1,-0.07542802688959808,-0.39758937227656027,-0.6910829502977777,0.31675355106234127,0.13269150637599722,0.1262582272423534,-0.019761026929324133,-0.005303880893179978,0.45838227472053067,-0.026782950594029676,0.4452667439234096,-0.11826749202943633,-0.22778862675070197,0.307592815655147,0.25234713972449296,0.033470267402968115,0.19713573872956097,0.257409169687291
ENPP2,0.09685507523306247,-0.016568708703786437,-0.10992474322749542,0.06972059094536753,-0.08234543482068483,-0.1179465228564047,-0.5029515766399887,0.06286513055974158,0.6103734556462894,0.020813496166183044,0.5389437250088063,0.45932981911016524,-0.008017112139752374,0.1984249280129599,-0.3316935368597837,-0.48348821008645787,-0.10680143061501494,-0.07759527666683663
EXTL2,0.10457123866239232,0.219079512226832,-1.2481378753806731,0.24502446850287504,-0.056098895835005796,0.0350753581810564,0.3044916061419002,-0.0943995152820306,0.3404514025716164,0.10768142569996435,-0.42957251711867006,-2.3553033375502035,-0.1206531051544186,-0.3912201964952214,-0.08441785865243778,-0.3212409525108877,0.1391186564270287,0.11330596223965796
FAH,-0.2477749856301378,0.06654045512852103,0.2177833440705256,0.17193650227544185,-0.01659923362158829,0.18495327186129545,-0.3046967122440494,-0.22197296240757056,1.045833621129505,0.060255327353537946,0.18198458989130503,0.24016191881415364,0.10261903774732054,0.4483492995241818,-0.25330959654584567,0.16828310893487303,-0.11898993355231971,0.19526873824623195
FBLN1,-0.21379806995146214,-0.041815779481798473,0.14347486488313266,0.7034263117187551,-0.02290167263738889,0.10313928409704695,-0.15929863542977316,-0.21053080159789148,0.8173485759502087,0.14521327890168728,-0.2618652497159116,0.17406040078233773,0.09234488704963413,0.13846327057704874,0.27414830569783516,0.1600905036119664,-0.1849736445594366,-0.05854226932705916
FCGBP,0.03716587893836155,0.07817107139521379,0.18600091520374754,0.3537843056759338,0.028182697616079996,-0.13681902661654963,-0.48616945614078066,-0.11530226876646897,0.8620837573648836,0.07190142824038906,0.01627355730890877,0.11971740971070524,-0.09709689602665027,0.49116440570211894,0.02733141467631202,-0.15845079122528147,-0.19697941692523768,-0.070152687347024
FCGR2A,0.2336671221351256,-0.15402776007335847,-0.27236856936068143,-0.13623537921595047,-0.1697164242267119,-0.05686194654737531,-0.17089348081191907,-0.2968112532890184,0.8217848648920286,0.02914056356569593,-0.10836842045471769,-0.23206161573843548,0.263764360206504,0.08876763508679897,0.0208998896376723,0.03348035157348059,-0.3060310117118307,0.13917987240596744
FCGR3A,-0.11868035598710609,0.015652849147429024,0.22315884151734394,0.4882671325733269,-0.021220910146175106,0.19391436809566767,-0.09013120005240814,-0.1819367339159562,1.4305352315068005,0.1447047388484773,0.11827556981500294,0.4711151153523403,-0.283225927549904,0.027423815510892607,0.22470885199155555,-0.42244439147624724,0.10379618360351461,0.3844541284788926
FLNA,-0.17572082090190044,-0.5585217064193495,-0.375977340023039,0.16338587140860095,0.20243793569073465,0.33017186532885606,-0.06636167574226366,0.022714986286300816,0.39698697486888535,-0.00785469922808897,0.21041180118875988,-0.4548262678023532,-0.02292898613870778,0.1657587256326473,0.2101481470192909,0.193571891909658,-0.45544263422320125,0.24983577065313034
FTL,0.05153759996727299,-0.2007209289374356,0.18446227326478762,0.05332136236787895,-0.4689228154322437,0.05307981391905408,0.3492029342595431,-0.03144262095628261,0.4216206097397771,0.14785302762178126,-0.12485271075195507,-0.16164478438401886,-0.09294570305261184,0.23809926410463395,-0.3224005904706693,0.35580144375879286,-0.8687419754091873,0.29422866321300895
FUCA1,-0.1404346907016295,0.19223908436404194,0.5092810072641999,0.1710889598835771,-0.06458944744933735,-0.12077180337892805,0.3195686311685882,-0.09147758156805946,1.187652606822894,-0.0866168549466014,-0.18283473957352234,0.2259283986334156,-0.059586325966916195,-0.24139329457615577,0.018824368107147653,0.10685253620629095,0.13333654007594883,0.048748719460637635
FUCA2,0.4290503215275291,-0.15533047809443928,0.6131192840824361,0.058978928624350606,-0.3322471737413501,-0.26139370002071277,0.13897857501860103,-0.06250610079748112,1.133055860245447,-0.09030854820638783,-0.40831565603583975,0.024705179892576572,-0.10216670267621727,-0.3535595242538478,-0.20121273797776765,-0.009632328966570345,-0.27642658992352626,0.25560405490508437
GLIPR2,0.015323971729654825,0.051862816400008546,-0.059565182222306126,-0.1467790790919053,-0.3102290459058687,0.03764464382004486,-0.4596483351099379,0.005184628067159634,0.5005091425743265,0.15775620932653525,0.03335939678715105,-0.0670699150040516,-0.14515716981919238,-0.24449628702880824,0.019206114476826405,0.13130600753114133,-0.12671192488687955,0.03623303979308831
GNPTG,-0.16994339976945894,-0.0025638621594126832,-0.14085224665752302,0.33168722302289366,0.22871550975341387,-0.17581077475506646,-0.5430035264268731,0.10459940309329337,0.5066685702906868,-0.0030163916408604712,-0.07202075424480309,0.2660864248037858,-0.1452821968447669,0.04354026137419663,0.20707707127928768,-0.2591730206683417,0.22096947857732208,-0.14754909448239753
GOLM1,-0.003033657559221261,-0.6197677338585232,-0.4198228947436469,0.5942801902000069,-0.07607005687046332,-0.20635365333870467,-0.13225008973448105,0.006066301337043571,0.9186947652299725,-0.0327895507530011,0.4385502788780702,0.1855632051687644,-0.09242179500870266,0.41504407946250305,0.2308404403447036,-0.037621521000470275,-0.4886841652220364,0.30673647568133183
GOT1,0.2019873109113678,-0.2590635267680211,-0.21739731872752163,0.36913887084228947,-0.024803822358666707,0.05986314770298531,-0.7206617937937794,0.014708446895997247,0.8816410777841319,-0.1621951645030804,0.06976982038542746,-0.2042504957538309,0.06848537195130151,-0.03832127570028007,0.23529887086323004,-0.43483699971919304,-0.5729324026522586,-0.023108821683940614
GP1BA,0.006515165441552728,-0.23026155276207397,-0.8544853311435856,0.28164041965236664,0.09057261472671999,0.2455275035030989,-0.34474091838207394,-0.09859809537302539,0.39281048782546724,0.03568798341832332,0.18105691753901684,-0.11194397644716207,-0.006291910024778617,0.09088614043229123,0.16686972329438424,0.2910061834433469,-0.11693852989861778,0.12216318723562544
GPX3,0.2745148206128377,0.01921679481905773,-0.3174038169570081,0.05948102292431977,-0.317374271866249,0.06806880306403756,0.0022316363012676115,0.006995184314877216,0.9139863735309132,0.008979410629426999,-0.5819666453116942,-0.19002340875231707,-0.11559518565968151,0.15209943923697278,-0.05140910869502591,0.1422971463832619,0.10684585896400534,-0.21171002248631518
H6PD,-0.050983118243425156,-0.12759857020784565,-0.32731132077246383,0.4672068166286852,0.24970057706816082,0.21748711518154348,0.17970252822844732,-0.023274985732089554,0.6534709116992308,0.08328083147151435,0.16671159881144162,0.08954345172324578,-0.23063858613405677,-0.10186680762085217,0.095168049118801,-0.5135200368026168,-0.07511953594659496,0.10937302125278696
HNF4A,0.1650021075446589,-0.3477207052395861,-0.4576973259176009,0.6454602892786321,0.1167509419729283,-0.26861725362668193,0.07072049090731868,-0.10414484426934632,0.9905985559452125,-0.2969815298407254,0.5033141733164017,0.4573385398819392,-0.4637572961953325,0.5866664152746314,0.3725974166780257,0.2825599140644691,-0.6654901492102812,0.16787842652709017
HSPG2,0.15058258232538135,0.03888924014195091,-0.22769454648598453,0.08914062280116365,0.0116656970198247,-0.128410864577844,0.05712573274791929,-0.0730247982526585,0.6505840682490623,0.04998907285119811,0.06102077263799913,0.21928070462388005,-0.21304487066582484,-0.14087226617843085,0.047043229596688454,0.006922982307475222,-0.1993492249657188,0.127175827919374
ICAM1,-0.039876872970118354,-0.28890355376221216,0.2098056184118629,1.4627872998101017,0.19425926541598165,0.11667783243139862,-0.4277195217603717,-0.1393972563827467,2.0833217246109803,0.2068766587291552,-0.03573148023915957,0.8797770007940843,-0.4421726951667815,0.25670576392938155,-0.06095100877321306,-0.2647387166602948,-0.49221092450221776,0.250723074429586
ICAM2,0.027276382964188266,-0.022495980132930984,-0.0772878561973969,0.4108558610749149,0.2088677409656934,-0.2502186160530317,-1.0971443942171817,-0.24505826517925913,1.2335272371595718,0.2886805303502884,-0.2812615182145056,0.18900141679445148,-0.0038252007891034067,0.23768698448829226,0.06665045969932175,-0.07719840499584482,-0.22151798203729767,-0.033951561762210966
ICAM3,-0.3872818655141868,-0.029291261529079165,0.2694219065360467,0.1916817996950798,-0.17061793934759964,-0.1264341467160889,-0.8909065891810836,-0.09193439022289142,0.5625138214806265,0.5250879087206101,-0.6080134235851294,-0.5691541787369988,0.20542965870486654,-0.37469672301311685,-0.22067714325508514,0.14076875367286526,0.050712061979571614,-0.1261497382600367
ICOSLG,-0.07785715399106104,0.14830662152647447,-0.1905659161321632,0.2536853987530003,0.02957253846392536,-0.06390249940017714,-0.07290842332145478,-0.07924186895328547,0.6553528396347426,0.1859987996737222,-0.14261751525629268,-0.7478328371161842,-0.021153130344452105,-0.5014184137739917,-0.20536641159940863,0.15120722283218493,0.06599966459730303,-0.031688182719456295
IGFBP7,-0.1752013044015194,0.0106307165067319,-0.029952195008254114,0.4297982529649984,0.3606162934020088,-0.11105220916007137,-0.3635471026638641,-0.18582232002197258,0.4846110856105075,0.07887805462158104,0.09251126616026005,0.08842598668521778,-0.021619840789888423,-0.393755158049605,0.25464700473195623,-0.2256020514390086,-0.03538454783509551,0.1687311824565146
ITGB1,-0.08952167533835596,-0.11664331119863912,0.03507025949522885,0.4527167817034737,-0.11168020175226455,0.44056625765591306,-0.06207434076869238,-0.08192280551690583,1.3547263197032624,0.13518992773331312,-0.2727213796432255,0.3209618561531,-0.2741565582953238,0.4158755472248489,0.14339978807472323,-0.42744759370610863,-0.4000594286972678,0.250192065409261
KRT10,0.0945761803343359,-0.16134212477372772,-0.27787362845286856,0.2759242627807183,0.17151271924247982,-0.34902024227397205,0.11529572402257975,-0.0721544225263394,0.7393312739181029,-0.009182415745358977,0.03398528952384531,0.18970294850916472,-0.34988502179081743,0.12236591684170275,0.28378907615634197,0.5872186307893842,-0.7364858858647969,0.29990994389628856
LAMB1,0.1835010021514233,-0.18211188294274264,0.17118289327992958,0.4216155792378727,0.050735354542818675,-0.07234292150582022,-0.009675302417763789,-0.0950735789721418,1.0555128088891594,-0.08716399010433878,-0.14334477839504595,0.25297130587436645,-0.15875734777656006,0.09547907066352906,0.032847680674537826,-0.12151256673304608,-0.17767506431359867,0.1856567731541189
LDHB,-0.04818657733514964,-0.4145816047766664,-0.7702219532561921,-0.13173119354005283,-0.2872712457815952,-0.10746834519189072,0.04256466716430089,-0.050473466532064734,0.9616578181520629,0.10275118302804588,0.19608133512239292,-0.1967356821662714,0.2866819453514838,-0.4181297152882481,0.03777512043002519,0.6245849116254781,-0.3214927289510218,0.07218798072623071
LGALS3BP,-0.058292295774899555,0.07553456114715955,0.08397317473264267,0.39174627632740183,0.21237304688007907,-0.3984307266046634,-0.17236295431402124,-0.11518914357659714,1.4175863232359016,-0.052011267997636335,0.5312102832564358,0.4387688895092877,-0.10851340639865469,-0.10419776335447362,0.030559773600390895,-0.2627189050503467,-0.3306016426224786,0.22040493595939203
LMAN2,-0.008859356858832462,-0.4237000565363913,-0.11516293270399723,0.42185897706847153,0.05296079234696581,0.44077580369463326,-0.3824598670586548,0.012112486590933754,0.6258070021353725,0.04731068529594002,-0.7804810113188763,-0.06656149742521496,-0.23676058135954375,0.38893864595143973,-0.18224102033125034,0.27304590167766374,-0.31656017759208444,0.3507930597953311
LUM,0.3704806916787892,0.25716051938160245,-0.11619553355923747,0.19719104296739565,-0.20449674088184203,-0.07443670223166392,-0.028791151560874195,-0.06189938043311912,0.8400230447807759,-0.10831444554120283,0.025718662248240858,-0.5355137563549078,-0.14299901939300827,-0.7272215042666071,-0.05934000136534113,-0.09771705573949829,-0.20516253020308003,0.0271419627730675
LYVE1,0.1869282425810355,0.09023183711537304,-0.5722628356728078,0.528013897036647,-0.15063797229114254,0.03229727614304725,-0.40619810011017987,0.08167518224870197,1.5713414304476174,-0.34916483777405816,-0.36877611979940256,-0.377402391876586,0.12715343646955532,0.4994746691553766,-0.1714493794412086,-0.3861257368941604,0.1099232979170696,-0.17453740549561156
MAN1A1,-0.2529237952854484,0.13693215765724176,0.1381279165174009,0.257801306849869,0.12791111503920863,0.052371989560739435,0.20166005804382509,-0.11400486044418168,0.792521709611564,0.1777520236684012,0.003251365593228852,0.36672795529996477,-0.1591726418758316,0.3703125792826965,0.11166087733500121,-0.553896075309372,0.03895351315428912,0.2149465512300575
MARCO,-0.63923685188304,-0.6523377135562459,-0.8032459535947271,0.23193748309612552,-0.13919514795318957,-0.46131036115319296,-1.2986948086143513,0.046958324750661,1.0458459759291237,0.2673503790990451,0.10939082085100442,0.5684715602087768,0.028174854203225613,0.5049565125231814,-0.042350374570372835,-0.7837758261291253,0.08563456213885384,-0.16217357910153762
MCAM,0.3627166119575612,0.035303680069434,-0.11745635747121522,0.2547434049763824,-0.1564216440502838,-0.0763342745867941,-0.4502307341642838,-0.10123900412658929,1.249228990876877,-0.050768650868159355,-0.6000023118287091,-0.3718171956502137,-0.14377857571949265,-0.15351156469993021,-0.14025272222554308,0.2136371885126664,-0.1737826700610092,0.1792829662204312
MMRN2,-0.04173456348950134,0.12458429909985133,-0.11494868997620937,-0.41971246590547245,0.0400951811100132,0.004873582196702312,-0.6954672308246702,0.14888529070765621,0.6817554448199803,-0.08130017502356891,-0.5286477536286456,0.22962449124754575,-0.15949897032133434,0.1689337327969118,0.09982116810826318,-0.22388842718178073,0.211692170119407,-0.0014458513071176071
NCAM1,0.2876832659955815,0.1444232821259525,-0.09399431074764844,0.03407086301615763,-0.08648872063836947,0.15536442685486732,-0.08848943474719798,0.0026983869273047474,0.568344236799666,-0.09828075945755331,-0.2484372443852001,-0.4001216395283655,-0.141107346332974,-0.3930163289402897,-0.1602176489555735,-0.27461990533109953,0.27841341789901264,0.09060303678247066
NRP1,0.05165657588923192,-0.08976366171653213,-0.25454746791328164,0.3199043902819644,0.12678045803329638,0.2669299709410342,0.17650293258271915,-0.09695639365219572,1.162129475414671,-0.003450748147871487,0.1179802508064945,0.6332197558585863,-0.3124699441965437,0.3412197526946973,0.3258053240378668,-0.34736208660261386,-0.134041262363723,0.10520423638899387
OLFM1,0.004582661786468653,-0.20080437774127366,0.10411742653806214,0.6473340269638231,0.24169273261614854,-0.014079477880274178,-0.2463480815601875,-0.06697363368389131,1.693670782658017,0.05931910971147101,-0.8283818349918924,0.656413824355969,-0.015135413319013026,0.46658244741981236,0.05653796457315534,-0.7138333047306868,0.08740989957244498,0.03676811439430815
PLA2G7,0.024462697804037516,-0.3444386264699282,-0.5690983632357709,0.4212810295154108,-0.2279001018979456,0.2540377088923622,-0.17013023201093,0.031338061226759764,0.7824518969022662,0.175475750318445,-0.17616621866686036,-0.025743406248898683,-0.12765340026637367,0.4091749523296653,0.11570577785154573,-0.27456991456634694,0.4659573240682734,-0.06180555316482511
PLXDC2,0.16522876609453827,0.16873310016205148,-0.15216693159566227,0.3055137492478609,-0.043446981597155335,-0.12052520847312784,0.02566798491276636,-0.0845678380467165,0.7344270525535044,0.09909368358951788,0.09663946436054512,0.4706783672672702,-0.05639773617493613,-0.3519600638292847,0.1530819024977047,-0.8762774490896788,-0.07108167502230837,-0.03644098372393694
PODXL,-0.13072076200686328,-0.08716641969409926,-0.23731496884385495,0.8728338186755211,-0.2343999719589949,0.024977436836256195,0.2433768740574465,0.02812056651527992,1.171295005006207,0.03704808781562792,0.6004785164018815,0.9991439305054373,-0.33177854943983043,-0.34132523583809166,-0.13212966482154903,-0.02165115734337214,0.13580052809029416,0.09881230339621355
PRKCSH,0.14107087736993687,-0.8531850926741459,-0.5067978678357403,0.2362645064969171,0.07546438977376195,0.2792102180574389,-0.21561497190111167,-0.09764188787727374,0.8595004050567092,0.1385955348794095,-0.35458265873333394,-0.3093485686398016,-0.3117387131594752,0.12313163208866755,-0.020682993530481718,-0.1763155350445265,0.27843073879325714,0.2626828870044839
PROCR,0.14197993399527142,0.018540095724634078,-0.2577916265819222,0.08151144348839012,-0.020036000853554427,0.18699490207556219,0.5208947712254896,-0.055989879677937414,0.56294785922387,-0.07682180542433564,-0.08473296834551158,-0.48082596171409087,-0.27531526328161376,0.09401070862152287,0.0034181102350725866,0.5417443625132384,-0.43843546531803046,0.04337568418686568
PRSS57,0.2745006545213272,-0.42554015075799495,0.1442829370975261,0.2744064948157306,-0.7138972349671527,0.3553802306784606,0.5220006709635735,-0.6340721329536981,0.978022033336004,0.16357673003324863,0.0901037366800428,-0.10679250557091238,-0.6875495704422165,-1.4716878711855574,0.16470698595475222,0.2602119957392399,0.7253081579449084,-0.12081922262495215
PSMA1,-0.09133141653739507,-0.15465788473085876,-0.6080463717057136,0.2281699313521011,-0.17428008334031578,-0.1055239075436483,-0.010394172487760579,0.0984395310551844,0.5756316522116597,-0.08346100484613062,0.23053602448301375,0.2355211560847417,-0.5840302463682623,0.23141153696437147,0.27314760049684733,-0.02445851740733718,-1.1574892348720236,0.24696071035191444
PSMB2,-0.1971811892405825,-0.0925376102695603,-0.08566567978850587,0.30046848955106276,0.19389933424665226,0.4510264641127429,-0.11303145764343897,-0.3094257719502688,0.6232594652332792,0.0843125499710318,0.5501779629676756,0.5208084373675697,-0.013179272389380626,0.09212725756092943,-0.039376882676755535,-0.368625857158252,-0.6980767463987342,0.3048382356513149
PTPRF,-0.17687620522270994,-0.27296209839820584,0.3953634023538363,-0.1060361347780753,-0.18738901037544597,0.00378684418590101,-0.02181266140252353,0.09095912566876758,0.8832216167091911,-0.06967534277545655,0.4536489894033381,-0.033414209787855316,-0.1377745621179575,0.5484010880575325,0.2820385438360861,-0.7642474552263386,0.3109546612595905,0.2496276909626865
PTPRG,0.4628963223166876,-0.3223319204678321,-0.25108093418295796,0.06013229612972574,-0.14317580639312727,0.17882037717573643,-0.16518880513402448,-0.2081382331575358,1.164144067663236,0.13931556573733983,-0.2640583020296536,0.18578072305285764,-0.13207015550795004,-0.1703208587642605,0.2229564488567974,-0.16531018099296677,-0.2477756344123916,0.21517228267632976
PTPRJ,-0.1019604093576315,0.3800004186307878,0.318889982405407,-0.08150201404821919,-0.08124967000637871,0.1280728919001596,0.22821510876095932,-0.029567999773696355,0.7500770673341337,0.041120988699322104,-0.5850511882686318,-0.32598960006806366,-0.3231991646970847,-0.01455536868634865,-0.3851253570036626,-0.14564977900963627,0.42201470901881394,0.5693893984708638
PVR,0.21146570436107676,-0.507802921799088,0.12731586533369804,0.7333098263794666,-0.01808075481403323,-0.19839518196464448,-0.48885382617231843,0.16074775800328417,0.8789516521539594,0.03147345324783101,-0.07535695045406406,-0.031164729101885835,-0.0776439341854629,0.255572434205857,0.033804323927595886,-0.5431892740988673,-0.26981055681752836,-0.057500349276536765
ROBO4,0.19487492816954122,-0.11620906651924863,-0.4970526011982299,0.11663633039132895,0.1238618007859189,-0.02493182728018021,-0.1873676021547643,0.08577790202357104,1.0624899948211026,-0.18324391549621086,-0.25116693804977225,0.23922849654641193,-0.04840698193602581,0.038803686331992715,-0.021719023569622752,-0.28617827099642734,-0.23250854990174613,-0.0507012895920013
SERPINA6,-0.08722301718711928,0.33893562094087887,0.2613069159697964,0.6407702416944657,0.20467446108941684,0.01337946441877241,-0.1686816903739929,-0.16177458810247516,0.980323219720388,0.11047881363506944,-0.3520153989732701,0.5629237978794099,-0.07614465113461653,-0.20772531830264904,-0.07765385868359358,-0.6382914305769776,0.35582132935030425,-0.05745772599041572
SERPINA7,-0.005786976112197735,0.08263369497049637,0.14305979717539602,0.10377584371253612,0.015837106926334187,0.19260674087961585,0.1278985357189801,0.1476591629046302,0.7118312109823824,-0.03385744003547469,-0.10464183861793143,-0.2242511204606524,-0.11716538701527432,-0.4754294308630499,-0.23030470496573222,-0.31036926620704497,0.08809794443038775,-0.27020711678778125
SERPINF1,0.25165201086100986,0.19649578900906967,0.17311954865921272,-0.32845447368923664,0.025717774729992374,-0.09713710450632342,-0.07238794495984169,-0.0945770735384156,0.32076426575051264,0.09050576267185487,-0.3309345485320118,-0.3735175860396995,-0.16481661822813878,0.08726896428757544,-0.16816657650897965,-0.37527899472349235,0.2222705056039091,0.24836583242001645
SLC38A10,0.044160546584601605,-0.430927491833695,-0.21083448900038806,0.11895045196051053,-0.25681611917067165,-0.018882392000117827,-0.08934417287963033,-0.10261761375002834,1.0412782512195355,0.09092171224603077,0.01799761033191343,-0.7700595990036896,-0.037759934274564505,0.3652567290889948,0.4816465179735689,0.2781838436877891,-0.08622104239350406,0.21188479314959272
SLC3A2,-0.011384737490935772,-0.30098221186748875,-0.34935355807265,0.22351818220308212,-0.025165164351173813,0.1746431402978017,0.17989176059432316,0.006491039833058522,0.6253016500061356,0.11064385969463787,-0.07433038726891789,-0.601255848526021,-0.0957110827287355,-0.02034559457730451,-0.1320096755827027,0.08329650406666328,0.17832106567145736,0.28083364631159974
SOD2,0.16829987378403305,-0.30546466470977474,-0.405562725229421,0.5338254880006366,0.014832640061747797,-0.0975994716719644,0.020502271966976182,-0.2958426294287316,1.242758679434027,0.004384807601553437,0.2695370087160165,0.5556447679727325,0.20400661957626662,0.06831474462868768,0.1326103129670264,-0.27942397049085943,-0.35978329748024707,0.1486334305669409
SOD3,0.1895272565597114,0.14087249350508604,-0.23117619374813597,-0.06572597566775261,0.1053755999982941,-0.11157650137375562,0.1361038195987672,-0.033560848152380945,0.6253830525126455,-0.014377770925078092,-0.30437401489690646,-0.20074698817989506,-0.0818750782482683,-0.3449417769220157,0.2338236518072979,-0.36306190474179895,-0.11495987573880513,-0.0918397908618568
SPP1,-0.07792398885768449,-0.2064530154700683,-0.18754418243355186,0.515353201031146,-0.06521609401783668,0.10079716352409755,0.054057566200643455,0.04306006111672303,0.9825495733656399,-0.2947980525643535,0.11421505460855182,-0.006770913752257381,0.0909495025946115,0.21967265424596838,0.14841932023044452,-0.26774418837910247,-0.17140966234317606,0.2806703358135616
TALDO1,0.2188955206852329,-0.257342730011939,0.001340727499765803,0.043889644978298996,-0.04751110438676731,-0.28743450640299745,0.2615162680872476,-0.22486986139643186,0.726763139851571,-0.04721825433195597,0.0755163733815283,-0.3159618994174472,0.014183326308979696,0.07160264084807443,0.12625682865562055,0.5318954157960919,-0.2936064787978649,0.217491475529369
TFRC,-0.27100171572932563,0.34990419805972817,0.03838223667092999,-0.024219924741407543,0.2809207252199607,0.1010467760407211,-0.30292020386369123,-0.0903347195356887,0.7944370323115193,0.29632918087199295,-0.3246004265633005,0.10133315439827473,-0.2757334646463795,0.14567636554387,0.10732801661997503,-0.7193634315893876,0.6122313846631847,0.08612904241570266
TGFBI,0.07620132468016823,-0.09568995071712938,-0.06536991782241475,0.5822331220020219,-0.04422680330140874,0.0028551405929335694,-0.5238245604997017,-0.15503973245388586,1.0196898053803325,-0.08031143978783055,-0.18620673035763466,0.6077413288185334,0.1544084074005079,0.2757211064696645,-0.08262810244121536,-0.13880717201575563,0.04983565102682852,0.14347810464251282
TIMP1,0.19462454254274686,-0.678820739582952,-0.18772337685192064,1.0276296731162633,0.29220692704866735,0.025358215591454875,-0.16323097387293348,-0.14050541411015535,1.141977931861286,-0.13110813017195966,0.1951224251973021,0.9707181138197077,-0.1289663559644178,0.5176545068943667,0.19758855304970543,-0.07591167779329332,-0.6200253376941327,0.3628105348787168
TKT,-0.07931962360235663,-0.05757699697253099,0.10047439088737387,0.29963416192542947,-0.09443554749740342,-0.16913864120115152,-0.29584468666174113,0.0831671787675691,0.5779792187585039,-0.13133806625816105,0.2863473428606719,-0.11059549605331352,-0.21200800714381732,-0.33029209579546936,-0.23911397855193947,0.5041937088439925,0.14703839654628598,0.2671393152444527
TNXA,0.054926066361041595,0.24177148934648193,0.09139988659473738,-0.3989801094619217,-0.002105358346646711,0.31442097504783245,0.5718624811884496,-0.13882889920656888,0.9035885758227057,0.0792867582065568,-0.2708673050971794,0.2005412253758799,-0.31068538213111757,-0.13143181529509856,0.019172461448597782,0.21520869655982175,0.20621591543499684,0.10857412709414627
UMOD,-0.09857996744689464,-0.09106476808894098,-0.17823660307859787,0.37090457666079624,0.04711643502990332,0.10363582202066901,-0.007764240059166859,0.07115926505081815,0.6832761332917434,-0.09140455980926694,-0.49058531182762366,-0.27823997504518483,0.18311173456111907,-0.3230344984952065,-0.11160466632738271,-0.04371445931835863,0.42439833049270803,-0.16112241323189486
VASN,0.06364859932350095,0.1474411574044618,0.07473965903108208,0.6679748884749304,0.1460794893895805,0.14061990933046645,-0.13854720288405653,-0.2797089113074359,1.409423606220065,0.2419914852300154,0.05417489407014075,0.3985962946433449,-0.4310416713378206,0.14114635350627158,0.21488252410419476,-0.5669302801969284,0.25900110387488806,0.2514789189406458
YWHAG,0.30644465842464386,-0.33954931852374476,-0.3172419310359141,0.11010113631003933,0.11748960239581148,0.09836077550827127,-0.3307920936758607,-0.1681732991727511,0.5666080547035246,-0.07469773860522268,0.5334901233895236,0.059451669138829884,-0.24460126791923037,0.012797298530811518,0.1197823402099657,0.4186110713581751,-2.175866304662053,0.06058265754362581
